semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,teacher,sch_type
1092,D2056,日語四甲,日文閱讀指導 (學年),(3415),必,5,7,星期一,3,3,何世雄,1
1092,D2300,保金四甲,金融機構管理 (另併１班),(5308),選,5,7,星期一,3,3,梁勝亮,1
1092,D2305,保金四甲,財務管理,(5308),必,2,4,星期一,3,3,陳怡諠,1
1092,D2321,保金四乙,期貨與選擇權,(5309),必,2,4,星期一,3,3,郭玟秀,1
1092,D1527,護理三甲,兒科護理學,(T503),必,5,7,星期一,3,3,劉千琪,1
1092,D1532,護理三甲,體育 (學年),(M101),必,1,2,星期一,2,0,吳庭茂,1
1092,D1544,護理三乙,英文 (學年),(T504),必,5,7,星期一,3,3,廖姿斐,1
1092,D1546,護理三乙,體育 (學年),(M101),必,3,4,星期一,2,0,吳庭茂,1
1092,D1635,企管三甲,行銷管理 (學年),(5405),必,3,4,星期一,2,2,林孟眉,1
1092,D1639,企管三甲,微積分 (學年),(5405),必,5,6,星期一,2,2,簡郁紘,1
1092,D1632,企管三甲,資料庫處理 (學年),(2304),選,1,2,星期一,2,2,李志強,1
1092,D5837,護理五甲,內外科護理學總論 (另併１班),(T211),選,3,4,星期二,2,2,曾月霞楊其璇林靜娟,1
1092,D1552,護理五甲,急診醫學概論 (另併１班),(T401),選,1,2,星期二,2,2,張耀田,1
1092,D1558,護理五甲,臨床實務之批判性思考 (另併１班),(T401),選,5,6,星期二,2,2,林靜娟,1
1092,D1685,企管五甲,企業管理綜合個案研究 (學年),(7605),必,2,4,星期二,3,3,李家瑩,1
1092,D1691,企管五乙,國際企業管理,(7801),必,2,4,星期二,3,3,張又心,1
1092,D1751,國貿五甲,國際商業信用狀實務,(3805),必,5,6,星期二,2,1,鄧天強,1
1092,D1754,國貿五甲,國際匯兌,(3805),必,2,4,星期二,3,3,李桂枝,1
1092,D1888,會資五乙,審計學 (學年),(5207),必,1,2,星期一,4,4,盧丕喬,1
1092,D1942,品設科菁英班五甲,專利法規實務,(4215),選,7,8,星期二,2,2,黃榮鑠,1
1092,D1946,品設科菁英班五甲,運動與健康 (學年),(0000),選,5,6,星期二,2,2,體育老師,1
1092,D4382,日語五甲,日語發表演練 (學年),(3608),必,3,4,星期二,2,2,南雄太,1
1092,D2082,日語五甲,英語口語表達（三） (學年),(3412),必,1,2,星期二,2,2,湯馬丁,1
1092,D2083,日語五甲,英語聽講練習（五） (學年),(3413),必,5,6,星期二,2,1,蔡嬌燕,1
1092,D2158,英語五甲,世界文化導讀 (學年),(3508),選,5,6,星期二,2,2,陳桂芬,1
1092,D2165,英語五甲,經濟學 (學年),(3508),必,3,4,星期二,2,2,陳佑昌,1
1092,D7960,資應菁英班五甲,企業實習,(0000),選,1,9,星期一,9,9,姜琇森,1
1092,D2334,保金五甲,保險實務,(5310),必,2,4,星期二,3,3,王財驛,1
1092,D2337,保金五甲,運動與健康 (學年),(0000),選,5,6,星期二,2,2,體育老師,1
1092,D2349,保金五乙,運動與健康 (學年),(0000),選,7,8,星期二,2,2,體育老師,1
1092,D4537,體育五甲,運動與健康 - 桌球,(0000),選,5,6,星期二,2,2,陳世恩,1
1092,D4522,體育五乙,運動與健康 - 瑜珈提斯,(0000),選,7,8,星期二,2,2,郭瑜婷,1
1092,D4538,體育五乙,運動與健康 - 桌球,(0000),選,7,8,星期二,2,2,陳世恩,1
1092,D1664,企管四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1092,D1675,企管四乙,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1092,D1672,企管四乙,服務業管理,(5410),必,2,4,星期二,3,3,黃月春,1
1092,D1677,企管四乙,管理資訊系統 (學年),(7606),必,7,8,星期二,2,2,賴慧敏,1
1092,D1743,國貿四甲,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1092,D1739,國貿四甲,總體經濟學,(3804),選,7,9,星期二,3,3,楊政郎,1
1092,D1850,會資四甲,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1092,D1851,會資四甲,企業管理 (學年),(5209),必,2,4,星期二,3,3,林秀霞,1
1092,D1853,會資四甲,高級會計學 (學年),(5209),必,7,8,星期二,4,3,蔡美秀,1
1092,D1862,會資四乙,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1092,D1864,會資四乙,成本與管理會計學 (學年),(5210),必,4,6,星期二,5,4,郭佳如,1
1092,D1940,品設科菁英班四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1092,D1937,品設科菁英班四甲,通用設計,(4217),必,2,4,星期二,3,3,蔡宜佳,1
1092,D1933,品設科菁英班四甲,環境與健康,(4217),選,5,6,星期二,2,2,徐子雲,1
1092,D1996,資管四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1092,D1997,資管四甲,資料庫專題 (學年),(2404),必,3,4,星期二,2,1,林真伊,1
1092,D1998,資管四甲,資料庫管理系統 (學年),(2404),必,1,2,星期二,2,2,林真伊,1
1092,D2055,日語四甲,日文習作（二） (學年),(3606),必,1,2,星期二,2,2,林恆立,1
1092,D5839,護理五甲,產兒科護理總論 (另併１班),(T311),選,3,4,星期三,2,2,劉千琪高碧琴葉月珍,1
1092,D1551,護理五甲,週會/班會 (學年),(T401),必,7,8,星期三,2,0,張素珠,1
1092,D1556,護理五甲,實用藥理學 (另併１班),(T401),選,1,2,星期三,2,2,楊宜真,1
1092,D1562,護理五乙,週會/班會 (學年),(T402),必,7,8,星期三,2,0,劉倖吟,1
1092,D1679,企管五甲,週會/班會 (學年),(3511),必,7,8,星期三,2,0,謝沛蓁,1
1092,D1690,企管五乙,科技管理,(7802),必,2,4,星期三,3,3,趙正敏,1
1092,D1687,企管五乙,週會/班會 (學年),(7418),必,7,8,星期三,2,0,袁本麗,1
1092,D1757,國貿五甲,商業英語會話 (學年),(3415),必,2,4,星期三,3,1,李金玲,1
1092,D4401,國貿五甲,商業英語會話 (學年),(3411),必,2,4,星期三,3,1,湯馬丁,1
1092,D1758,國貿五甲,國際企業概論 (學年),(3805),必,5,6,星期三,2,2,黃俊儒,1
1092,D1748,國貿五甲,週會/班會 (學年),(3805),必,7,8,星期三,2,0,黃俊儒,1
1092,D1867,會資五甲,週會/班會 (學年),(5211),必,7,8,星期三,2,0,蔡美秀,1
1092,D1887,會資五乙,稅務法規與申報實務 (學年),(5207),必,2,4,星期三,3,3,蔡京姐,1
1092,D1878,會資五乙,週會/班會 (學年),(5207),必,7,8,星期三,2,0,林東興,1
1092,D2068,日語五甲,日本經濟,(3608),必,3,4,星期三,2,2,張銘今,1
1092,D2080,日語五甲,日語發表演練 (學年),(3609),必,5,6,星期三,2,2,橘孝司,1
1092,D2162,英語五甲,英語演講與溝通 (學年),(3409),必,3,4,星期三,2,2,徐琍沂,1
1092,D2164,英語五甲,商用英文 (學年),(3506),必,6,8,星期三,3,3,徐琍沂,1
1092,D2326,保金五甲,週會/班會 (學年),(5310),必,7,8,星期三,2,0,楊錦麗,1
1092,D2338,保金五乙,週會/班會 (學年),(5311),必,7,8,星期三,2,0,李建平,1
1092,D1547,護理四甲,週會/班會 (學年),(0000),必,7,8,星期三,2,0,高碧琴,1
1092,D1549,護理四乙,週會/班會 (學年),(0000),必,7,8,星期三,2,0,柯貞如,1
1092,D1661,企管四甲,服務業管理,(5409),必,2,4,星期三,3,3,黃月春,1
1092,D1657,企管四甲,週會/班會 (學年),(5409),必,7,8,星期三,2,0,黃政治,1
1092,D1666,企管四甲,管理資訊系統 (學年),(7602),必,5,6,星期三,2,2,賴慧敏,1
1092,D1668,企管四乙,週會/班會 (學年),(5410),必,7,8,星期三,2,0,楊子孟,1
1092,D4419,國貿四甲,財務管理,(3804),必,2,4,星期三,3,3,陳香如,1
1092,D1744,國貿四甲,商用英文 (學年),(3804),必,5,6,星期三,2,2,李金玲,1
1092,D1734,國貿四甲,週會/班會 (學年),(3804),必,7,8,星期三,2,0,陳玉蒼,1
1092,D4363,會資四甲,財務數學,(5209),必,3,4,星期三,4,4,詹明華,1
1092,D1843,會資四甲,週會/班會 (學年),(5209),必,7,8,星期三,2,0,黃韞臻,1
1092,D1865,會資四乙,高級會計學 (學年),(5210),必,5,6,星期三,4,3,蔡美秀,1
1092,D1855,會資四乙,週會/班會 (學年),(5210),必,7,8,星期三,2,0,陳明宏,1
1092,D1859,會資四乙,應用統計方法,(5210),必,3,4,星期三,4,4,程雅琳,1
1092,D1861,會資四乙,會計英文選讀 (學年) (另併１班),(5210),選,1,2,星期三,2,2,黃彥樺,1
1092,D1935,品設科菁英班四甲,文化生活商品設計（二）,(4215),必,2,4,星期三,3,3,張國賓,1
1092,D1930,品設科菁英班四甲,流行飾品設計,(4B05),選,5,7,星期三,3,3,李本育,1
1092,D1994,資管四甲,伺服器建置與管理,(3508),必,5,6,星期三,3,3,劉鎮城,1
1092,D1990,資管四甲,實用英文,(2603),選,2,4,星期三,3,3,蕭國倫,1
1092,D4380,日語四甲,日語會話（三） (學年),(3404),必,1,2,星期三,2,2,來山里奈,1
1092,D1559,護理五甲,護理行政概論,(T401),必,5,6,星期四,2,2,饒瑞玉吳佳錚,1
1092,D1560,護理五甲,護理英文會話,(T401),必,1,2,星期四,2,2,葉月珍,1
1092,D1561,護理五甲,護理專業問題研討,(T401),必,3,4,星期四,2,2,陳筱瑀,1
1092,D1570,護理五乙,護理行政概論,(T402),必,7,8,星期四,2,2,饒瑞玉吳佳錚,1
1092,D1571,護理五乙,護理英文會話,(T404),必,3,4,星期四,2,2,葉月珍,1
1092,D1572,護理五乙,護理專業問題研討,(T402),必,1,2,星期四,2,2,陳筱瑀,1
1092,D1752,國貿五甲,國際貿易會計實務,(3805),必,5,7,星期四,3,3,陳香如,1
1092,D1753,國貿五甲,國際貿易資訊化練習,(3806),必,3,4,星期四,2,1,張慈淑,1
1092,D1877,會資五甲,審計學 (學年),(7401),必,7,8,星期一,4,4,溫宜潔,1
1092,D1941,品設科菁英班五甲,週會/班會 (學年),(4218),必,7,8,星期四,2,0,張國威,1
1092,D2000,資管五甲,週會/班會 (學年),(2403),必,7,8,星期四,2,0,張玲娥,1
1092,D2065,日語五甲,週會/班會 (學年),(3608),必,7,8,星期四,2,0,吳致秀,1
1092,D4577,英語五甲,英語演講與溝通 (學年),(3506),必,5,6,星期四,2,2,梁彩玲,1
1092,D2163,英語五甲,英語語言學概論 (學年),(3508),必,3,4,星期四,2,2,曾琦芬,1
1092,D2146,英語五甲,週會/班會 (學年),(3508),必,7,8,星期四,2,0,許惠芬,1
1092,D2219,資應菁英班五甲,週會/班會 (學年),(6601),必,7,8,星期四,2,0,林真伊,1
1092,D2332,保金五甲,金融實務,(5310),必,2,4,星期四,3,3,張巧宜呂書屏,1
1092,D4620,保金五甲,意外保險,(5310),必,5,7,星期四,3,3,張瑞益,1
1092,D2345,保金五乙,信託與投資,(7603),必,2,4,星期四,3,3,簡淑華,1
1092,D2346,保金五乙,保險實務,(5311),必,5,7,星期四,3,3,劉俊廷,1
1092,D4420,國貿四甲,行銷學,(3713),必,5,7,星期四,3,3,蔡樹芬,1
1092,D1746,國貿四甲,國際貿易實務 (學年),(3804),必,2,3,星期四,4,4,楊維娟,1
1092,D1852,會資四甲,成本與管理會計學 (學年),(5209),必,2,4,星期一,5,4,郭佳如,1
1092,D4363,會資四甲,財務數學,(5209),必,3,4,星期三,4,4,詹明華,1
1092,D1853,會資四甲,高級會計學 (學年),(5209),必,7,8,星期二,4,3,蔡美秀,1
1092,D1864,會資四乙,成本與管理會計學 (學年),(5210),必,4,6,星期二,5,4,郭佳如,1
1092,D1865,會資四乙,高級會計學 (學年),(5210),必,5,6,星期三,4,3,蔡美秀,1
1092,D1859,會資四乙,應用統計方法,(5210),必,3,4,星期三,4,4,程雅琳,1
1092,D1929,品設科菁英班四甲,週會/班會 (學年),(4206),必,7,8,星期四,2,0,徐子雲,1
1092,D1931,品設科菁英班四甲,塑膠商品設計,(4215),選,2,4,星期四,3,3,吳銜容,1
1092,D1989,資管四甲,週會/班會 (學年),(0000),必,7,8,星期四,2,0,范敏玄,1
1092,D2059,日語四甲,日語聽講練習（四） (學年),(3414),必,5,6,星期四,2,1,吳致秀,1
1092,D2062,日語四甲,英文寫作（二） (學年),(3605),必,3,4,星期四,2,2,張昭儀,1
1092,D2051,日語四甲,週會/班會 (學年),(3606),必,7,8,星期四,2,0,張宜樺,1
1092,D2143,英語四甲,高級日語 (學年),(3513),必,2,4,星期四,3,3,葉秋蘭,1
1092,D2130,英語四甲,週會/班會 (學年),(3513),必,7,8,星期四,2,0,王妙妃,1
1092,D2145,英語四甲,會計學 (學年),(3513),必,5,6,星期四,2,2,林秉良,1
1092,D2206,資應菁英班四甲,週會/班會 (學年),(6802),必,7,8,星期四,2,0,廖士寬,1
1092,D2216,資應菁英班四甲,資料庫專題 (學年),(2604),必,3,4,星期四,2,1,許雯絞,1
1092,D2217,資應菁英班四甲,資料庫管理系統 (學年),(2604),必,1,2,星期四,2,2,許雯絞,1
1092,D1554,護理五甲,實用微免及病理學 (另併１班),(T401),選,1,2,星期五,2,2,盧冠霖賴宗鼎,1
1092,D1555,護理五甲,實用解剖學 (另併１班),(T401),選,3,4,星期五,2,2,李玉菁,1
1092,D1557,護理五甲,護理英文主題閱讀 (另併１班),(T401),選,5,6,星期五,2,2,徐幸琪,1
1092,D1686,企管五甲,專題製作 (學年),(5411),必,1,3,星期五,3,3,李國瑋,1
1092,D1875,會資五甲,應用微積分 (學年) (另併１班),(7403),選,5,7,星期五,3,3,詹明華,1
1092,D1871,會資五甲,證券投資分析 (另併１班),(7402),選,2,4,星期五,3,3,林世揚,1
1092,D1944,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,吳銜容,1
1092,D4632,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,魏明仕,1
1092,D4633,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,李本育,1
1092,D4634,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,張國威,1
1092,D4635,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,張國賓,1
1092,D4636,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,蔡宜佳,1
1092,D4637,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,徐子雲,1
1092,D4638,品設科菁英班五甲,專題設計（二）,(4215),必,2,4,星期五,3,3,王譔博,1
1092,D1943,品設科菁英班五甲,設計鑑賞,(4217),選,5,6,星期五,2,2,侯純純,1
1092,D4383,日語五甲,日文商用文書寫作 (學年),(3608),必,3,4,星期五,2,2,廖秀娟,1
1092,D2081,日語五甲,日語聽講練習（五） (學年),(3413),必,1,2,星期五,2,1,林恆立,1
1092,D4622,保金五乙,國際金融與匯兌,(7702),必,2,4,星期五,3,3,許峰睿,1
1092,D1660,企管四甲,投資學,(5409),必,5,7,星期五,3,3,王親仁,1
1092,D1665,企管四甲,統計學 (學年),(5409),必,2,4,星期五,3,3,簡郁紘,1
1092,D1671,企管四乙,投資學,(5410),必,2,4,星期五,3,3,王親仁,1
1092,D1745,國貿四甲,商業英語會話 (學年),(3811),必,5,7,星期五,3,1,林佳勳,1
1092,D4402,國貿四甲,商業英語會話 (學年),(3411),必,5,7,星期五,3,1,李金玲,1
1092,D1746,國貿四甲,國際貿易實務 (學年),(3804),必,2,3,星期四,4,4,楊維娟,1
1092,D1856,會資四乙,商業會計法與記帳法規 (另併１班),(5210),選,2,4,星期五,3,3,趙志浩,1
1092,D1858,會資四乙,總體經濟學 (另併１班),(5210),選,5,7,星期五,3,3,林佳揚,1
1092,D1934,品設科菁英班四甲,排版與印前作業,(4314),選,2,4,星期五,3,3,沈有騰,1
1092,D1991,資管四甲,網路程式設計,(2407),選,2,4,星期五,3,3,范敏玄,1
1092,D2054,日語四甲,日本名著選讀,(3606),必,1,2,星期五,2,2,廖秀娟,1
1092,D2063,日語四甲,英語口語表達（一） (學年),(3413),必,3,4,星期五,2,2,湯馬丁,1
1092,D2064,日語四甲,經濟學 (學年),(3606),必,5,6,星期五,2,2,黎立仁,1
1092,D2142,英語四甲,英文選讀 (學年),(3513),必,5,7,星期五,3,3,梁彩玲,1
1092,D7144,資應菁英班四甲,人工智慧概論,(2604),選,2,4,星期五,3,3,林正堅,1
1092,D2306,保金四甲,財產保險,(5308),必,2,4,星期五,3,3,熊令瑜,1
1092,D2303,保金四甲,經濟分析 (另併１班),(5308),選,5,7,星期五,3,3,呂書屏,1
1092,D2318,保金四乙,保險法,(5309),必,2,4,星期五,3,3,曾耀鋒,1
1092,D1520,護理三甲,生活中藥 (另併１班),(T503),選,5,6,星期五,2,2,張盈姿,1
1092,D1531,護理三甲,國文 (學年),(T503),必,5,6,星期四,3,3,葉守桓,1
1092,D1521,護理三甲,婦女健康 (另併１班),(T503),選,3,4,星期五,2,2,張倖綺,1
1092,D1523,護理三甲,遺傳疾病 (另併１班),(T504),選,5,6,星期五,2,2,李玉菁,1
1092,D4403,企管五甲,專題製作 (學年),(5411),必,1,3,星期六,3,3,陳柏儒,1
1092,D4404,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,李家瑩,1
1092,D5445,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,賴慧敏,1
1092,D4405,企管五甲,專題製作 (學年),(5411),必,1,3,星期六,3,3,趙正敏林孟眉鄭經偉,1
1092,D1694,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,趙正敏,1
1092,D4408,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,林孟眉,1
1092,D4409,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,李家瑩,1
1092,D4410,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,賴慧敏,1
1092,D4411,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,林宜欣,1
1092,D4412,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,袁本麗,1
1092,D5446,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,李國瑋,1
1092,D5447,企管五乙,專題製作 (學年),(0000),必,4,6,星期六,3,3,張又心,1
1092,D2220,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,柯志坤,1
1092,D7956,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,范敏玄,1
1092,D7957,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,許雯絞,1
1092,D7958,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,蕭國倫,1
1092,D7959,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,林真伊,1
1092,D7960,資應菁英班五甲,企業實習,(0000),選,1,9,星期一,9,9,姜琇森,1
1092,D7961,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,連俊瑋,1
1092,D7962,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,黃天麒,1
1092,D7963,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,戴偉勝,1
1092,D1747,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,黃俊儒,1
1092,D4570,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,李桂枝,1
1092,D5440,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,姜祖華,1
1092,D5441,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,黃彥智,1
1092,D5442,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,李金玲,1
1092,D5443,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,楊維娟,1
1092,D5444,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,李固遠,1
1092,D1995,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,駱榮問,1
1092,D4551,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,林真伊,1
1092,D8023,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,廖士寬,1
1092,D8024,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,范敏玄,1
1092,D8025,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,戴偉勝,1
1092,D2214,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,廖士寬,1
1092,D4553,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,周殷菀,1
1092,D8027,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,邱淑芬,1
1092,D8028,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,黃天麒,1
1092,D8029,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,蕭國倫,1
1092,D8026,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,連俊瑋張玲娥,1
1092,D2442,老服四Ａ,長照政策與法規,(R308),必,3,4,星期一,2,2,李卓倫,3
1092,D2443,老服四Ａ,長照機構品質與評鑑,(R308),必,1,2,星期一,2,2,梁亞文,3
1092,D2467,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,2,星期一,2,2,李雅婷,3
1092,D5547,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,2,星期一,2,2,林恩仕,3
1092,D5548,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,2,星期一,2,2,高而仕,3
1092,D5549,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,2,星期一,2,2,王麗菱,3
1092,D5550,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,2,星期一,2,2,卓欣穎,3
1092,D5551,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,2,星期一,2,2,蔡宜萱,3
1092,D5552,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,1,星期一,2,2,林洹瑜,3
1092,D5553,美容四Ａ,專題研究（II） (另併１班),(0000),必,1,1,星期一,2,2,許采茵,3
1092,D2468,美容四Ａ,整體造型設計,(R105),必,5,7,星期一,3,3,林洹瑜,3
1092,D2463,美容四Ａ,美容健康管理 (另併２班),(T201),選,3,4,星期一,2,2,王祥齡,3
1092,D2540,企管四Ａ,策略管理,(7417),必,5,7,星期一,3,3,劉朝清,3
1092,D2573,保金四Ａ,基金投資與管理,(7306),選,2,4,星期一,3,3,呂書屏,3
1092,D2697,資管四Ａ,雲端服務技術,(2402),選,2,4,星期一,3,3,林文彥,3
1092,D2734,日語四Ａ,進階英語商務會話,(3414),必,3,4,星期一,2,2,湯馬丁,3
1092,D7932,資應菁英班四Ａ,產業專業實習 (另併２班),(0000),選,1,9,星期一,9,9,姜琇森,3
1092,D2838,商經四Ａ,組織領導與團隊經營,(5407),必,5,7,星期一,3,3,蔡靜宜,3
1092,D5843,商經四Ａ,智慧內容科技應用,(5407),選,2,4,星期一,3,3,鄭正豐,3
1092,D2430,老服三Ａ,衛生統計學實務,(T411),必,3,4,星期一,2,2,陳文意,3
1092,D2431,老服三Ａ,老人健康促進活動設計,(R308),必,7,8,星期一,2,2,李育叔,3
1092,D2433,老服三Ａ,樂齡教育,(R308),必,5,6,星期一,2,2,陳文意,3
1092,D2445,美容三Ａ,自然療法與實務,(TB11),選,5,7,星期一,3,3,蔡宜萱,3
1092,D2485,護理三Ａ,英文文獻閱讀 (另併１班),(T112),選,3,4,星期一,2,2,徐幸琪,3
1092,D2489,護理三Ａ,公共衛生與政策 (另併１班),(T112),選,5,6,星期一,2,2,張萃珉,3
1092,D2491,護理三Ａ,衛生行政及法規 (另併１班),(T112),選,7,8,星期一,2,2,張萃珉,3
1092,D2492,護理三Ａ,護理資訊 (另併１班),(T411),選,1,2,星期一,2,2,張玠,3
1092,D2529,企管三Ａ,公司理財,(7416),必,2,4,星期一,3,3,王朝仕,3
1092,D2558,保金三Ａ,人身保險,(7505),必,5,7,星期一,3,3,謝淑慧,3
1092,D4391,國貿三Ａ,商業英語會話 (學年),(3711),必,1,2,星期一,2,1,林慧洙,3
1092,D2585,國貿三Ａ,國際商業文化(全外語教學),(3711),選,7,9,星期一,3,3,陳玉蒼,3
1092,D2610,會資三Ａ,英語聽力與閱讀（二）,(3413),選,3,4,星期一,2,2,謝欽仰,3
1092,D2632,商設三Ａ,文化探索與設計運用,(4408),選,7,8,星期一,2,2,洪祺森,3
1092,D2633,商設三Ａ,文化創意商品設計,(4301),選,4,6,星期一,3,3,古慈俐,3
1092,D2635,商設三Ａ,展示設計,(4301),選,1,3,星期一,3,3,林佩如,3
1092,D2658,流管三Ａ,供應鏈管理,(6903),必,5,7,星期一,3,3,陳榮昌,3
1092,D2653,流管三Ａ,動態網頁設計 (另併１班),(6901),選,2,4,星期一,3,3,林文祥,3
