semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,teacher,sch_type
1101,D6650,英語四甲,溝通心理學,(3513),選,3,4,星期一,2,2,劉朝清,1
1101,D6819,保金四甲,人身保險,(5308),必,2,4,星期一,3,3,曾耀鋒,1
1101,D6822,保金四甲,日文 (學年),(3601),選,5,6,星期一,2,2,林敏容,1
1101,D6830,保金四乙,人身保險,(5309),必,5,7,星期一,3,3,曾耀鋒,1
1101,D6187,企管五甲,企業管理綜合個案研究 (學年),(7605),必,2,4,星期二,3,3,李家瑩,1
1101,D6194,企管五乙,企業管理綜合個案研究 (學年),(7802),必,5,7,星期二,3,3,張淑婷,1
1101,D6192,企管五乙,財務規劃與預測,(7418),必,2,4,星期二,3,3,王朝仕,1
1101,D6263,國貿五甲,國貿法規,(3805),必,7,8,星期二,2,2,郭鐘元,1
1101,D6264,國貿五甲,國際金融,(3805),必,2,4,星期二,3,3,李桂枝,1
1101,D6265,國貿五甲,國際貿易個案研究,(3805),必,5,6,星期二,2,1,郭鐘元,1
1101,D6396,會資五乙,財務報告分析 (另併１班),(5207),選,5,7,星期二,3,3,林世揚,1
1101,D6404,會資五乙,審計學 (學年),(5207),必,1,4,星期二,4,4,盧昭君盧丕喬,1
1101,D6460,品設科菁英班五甲,運動與健康 (學年),(0000),選,5,6,星期二,2,2,體育老師,1
1101,D6525,資管五甲,電子商務概論,(6602),必,5,7,星期二,3,3,蘇文凱,1
1101,D6590,日語五甲,日文商用文書寫作 (學年),(3608),必,3,4,星期二,2,2,南雄太,1
1101,D6584,日語五甲,日本小說選讀,(3601),選,5,6,星期二,2,2,張瓊瑜,1
1101,D6593,日語五甲,英語口語表達（二） (學年),(3412),必,1,2,星期二,2,2,湯馬丁,1
1101,D6664,英語五甲,心理語言學,(3508),選,7,8,星期二,2,2,王嫦娥,1
1101,D6681,英語五甲,經濟學 (學年),(3508),必,3,4,星期二,2,2,陳佑昌,1
1101,D6740,資應菁英班五甲,伺服器建構與管理,(2402),必,2,4,星期二,3,3,李正賢,1
1101,D6838,保金五甲,企業風險管理與保險規劃 (另併１班),(5310),選,2,4,星期二,3,3,呂書屏,1
1101,D6855,保金五甲,運動與健康 (學年),(0000),選,5,6,星期二,2,2,體育老師,1
1101,D6874,保金五乙,運動與健康 (學年),(0000),選,7,8,星期二,2,2,體育老師,1
1101,D8318,體育五甲,運動與健康 - 桌球,(0000),選,5,6,星期二,2,2,陳世恩,1
1101,D8319,體育五乙,運動與健康 - 瑜珈提斯,(0000),選,7,8,星期二,2,2,郭瑜婷,1
1101,D8320,體育五乙,運動與健康 - 桌球,(0000),選,7,8,星期二,2,2,陳世恩,1
1101,D6049,護理四甲,老年護理學,(T401),必,3,4,星期二,2,2,謝佩倫,1
1101,D6051,護理四甲,精神科護理學,(T401),必,5,7,星期二,3,3,柯貞如,1
1101,D6045,護理四甲,藥物治療學 (另併１班),(T211),選,1,2,星期二,2,2,楊宜真蔡馨慧,1
1101,D6068,護理四乙,社區衛生護理學,(T402),必,5,7,星期二,3,3,王淑諒,1
1101,D6071,護理四乙,護理專業寫作概論,(T402),必,3,4,星期二,2,2,劉千琪,1
1101,D6166,企管四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1101,D6178,企管四乙,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1101,D6175,企管四乙,消費者行為,(5410),必,2,4,星期二,3,3,黃月春,1
1101,D6180,企管四乙,管理資訊系統 (學年),(7606),必,7,8,星期二,2,2,賴慧敏,1
1101,D6248,國貿四甲,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1101,D6238,國貿四甲,個體經濟學,(3804),選,2,4,星期二,3,3,李國賓,1
1101,D6358,會資四甲,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1101,D6360,會資四甲,成本與管理會計學 (學年),(5209),必,2,4,星期二,5,4,郭佳如,1
1101,D6361,會資四甲,高級會計學 (學年),(5209),必,7,8,星期二,4,3,蔡美秀,1
1101,D6370,會資四乙,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1101,D6371,會資四乙,企業管理 (學年),(5210),必,2,4,星期二,3,3,林秀霞,1
1101,D6448,品設科菁英班四甲,文化生活商品設計（一）,(4217),必,2,4,星期二,3,3,張國賓,1
1101,D6452,品設科菁英班四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1101,D6073,護理五甲,週會/班會 (學年),(M505),必,7,8,星期三,2,0,高碧琴,1
1101,D6074,護理五乙,週會/班會 (學年),(M403),必,7,8,星期三,2,0,柯貞如,1
1101,D6183,企管五甲,企業模擬經營分析 (另併１班),(7804),選,5,6,星期三,2,2,何蕙萍,1
1101,D6189,企管五甲,週會/班會 (學年),(3511),必,7,8,星期三,2,0,黃政治,1
1101,D6196,企管五乙,週會/班會 (學年),(7418),必,7,8,星期三,2,0,楊子孟,1
1101,D6269,國貿五甲,商業英語會話 (學年),(3415),必,2,4,星期三,3,1,李金玲,1
1101,D8377,國貿五甲,商業英語會話 (學年),(3412),必,2,4,星期三,3,1,湯馬丁,1
1101,D6270,國貿五甲,國際企業概論 (學年),(3805),必,5,6,星期三,2,2,黃俊儒,1
1101,D6271,國貿五甲,週會/班會 (學年),(3805),必,7,8,星期三,2,0,陳玉蒼,1
1101,D6390,會資五甲,週會/班會 (學年),(5211),必,7,8,星期三,2,0,黃韞臻,1
1101,D6389,會資五甲,審計學 (學年),(7306),必,3,4,星期三,4,4,黃惠君,1
1101,D6403,會資五乙,稅務法規與申報實務 (學年),(5207),必,2,4,星期三,3,3,蔡京姐,1
1101,D6405,會資五乙,週會/班會 (學年),(5207),必,7,8,星期三,2,0,陳明宏,1
1101,D6455,品設科菁英班五甲,品牌規劃,(4218),選,5,6,星期三,2,2,洪瑞駿,1
1101,D6456,品設科菁英班五甲,展示設計,(4217),選,3,4,星期三,2,2,吳銜容,1
1101,D6523,資管五甲,資訊安全,(2302),必,5,7,星期三,3,3,許耀東,1
1101,D6592,日語五甲,日語聽講練習（五） (學年),(3608),必,3,4,星期三,2,1,蘇佳瑩,1
1101,D6594,日語五甲,新聞日語 (學年),(3608),必,5,6,星期三,2,2,林敏容,1
1101,D6680,英語五甲,商用英文 (學年),(3506),必,6,8,星期三,3,3,徐琍沂,1
1101,D6741,資應菁英班五甲,雲端技術與應用,(2604),必,5,7,星期三,3,3,林文彥,1
1101,D10398,資應菁英班五甲,網路多媒體應用,(2604),選,2,4,星期三,3,3,楊明驥,1
1101,D6850,保金五甲,國際金融與匯兌,(5310),必,2,4,星期三,3,3,梁勝亮,1
1101,D6856,保金五甲,週會/班會 (學年),(5310),必,7,8,星期三,2,0,呂書屏,1
1101,D8551,保金五乙,金融實務,(5311),必,2,4,星期三,3,3,呂書屏,1
1101,D6875,保金五乙,週會/班會 (學年),(5311),必,7,8,星期三,2,0,張瓊燕,1
1101,D6041,護理四甲,安寧療護概論 (另併１班),(T402),選,5,6,星期三,2,2,劉曉菁,1
1101,D6050,護理四甲,社區衛生護理學,(T101),必,2,4,星期三,3,3,謝佩倫,1
1101,D6054,護理四甲,週會/班會 (學年),(T401),必,7,8,星期三,2,0,葉月珍,1
1101,D6072,護理四乙,週會/班會 (學年),(T402),必,7,8,星期三,2,0,許明珠,1
1101,D6069,護理四乙,精神科護理學,(T402),必,2,4,星期三,3,3,柯貞如,1
1101,D6163,企管四甲,消費者行為,(5409),必,2,4,星期三,3,3,黃月春,1
1101,D6170,企管四甲,週會/班會 (學年),(5409),必,7,8,星期三,2,0,王鈞逸,1
1101,D6168,企管四甲,管理資訊系統 (學年),(7602),必,5,6,星期三,2,2,賴慧敏,1
1101,D8840,企管四乙,人際關係,(5410),必,2,4,星期三,3,3,龔慧珠,1
1101,D6182,企管四乙,週會/班會 (學年),(5410),必,7,8,星期三,2,0,張又心,1
1101,D6249,國貿四甲,商用英文 (學年),(3804),必,5,6,星期三,2,2,李金玲,1
1101,D6253,國貿四甲,週會/班會 (學年),(3804),必,7,8,星期三,2,0,王韋能,1
1101,D6242,國貿四甲,商展行銷概論,(3804),選,2,4,星期三,3,3,張瑩瑤,1
1101,D6363,會資四甲,週會/班會 (學年),(5209),必,7,8,星期三,2,0,黃玟心,1
1101,D8728,會資四甲,應用統計方法,(5209),必,3,4,星期三,4,4,程雅琳,1
1101,D6255,國貿五甲,行銷企劃實務,(3805),選,6,8,星期四,3,3,楊宏昌,1
1101,D6389,會資五甲,審計學 (學年),(7306),必,3,4,星期三,4,4,黃惠君,1
1101,D6461,品設科菁英班五甲,週會/班會 (學年),(4218),必,7,8,星期四,2,0,徐子雲,1
1101,D6526,資管五甲,週會/班會 (學年),(2403),必,7,8,星期四,2,0,范敏玄,1
1101,D6591,日語五甲,日語發表演練 (學年),(3611),必,5,6,星期四,2,2,橘孝司,1
1101,D8526,日語五甲,日語發表演練 (學年),(3404),必,5,6,星期四,2,2,堂坂順子,1
1101,D6586,日語五甲,國際貿易理論與政策,(3608),必,2,4,星期四,3,3,張銘今,1
1101,D6596,日語五甲,週會/班會 (學年),(3608),必,7,8,星期四,2,0,張宜樺,1
1101,D8473,英語五甲,英語演講與溝通 (學年),(3401),必,5,6,星期四,2,2,梁彩玲,1
1101,D6678,英語五甲,英語語言學概論 (學年),(3508),必,1,2,星期四,2,2,曾琦芬,1
1101,D6679,英語五甲,英語語音學 (學年),(3508),必,3,4,星期四,2,2,曾琦芬,1
1101,D6682,英語五甲,週會/班會 (學年),(3508),必,7,8,星期四,2,0,王妙妃,1
1101,D6743,資應菁英班五甲,週會/班會 (學年),(6601),必,7,8,星期四,2,0,廖士寬,1
1101,D8550,保金五甲,信託與投資,(7603),必,2,4,星期四,3,3,簡淑華,1
1101,D6849,保金五甲,商用英文會話,(5310),必,5,6,星期四,2,2,勞明慧,1
1101,D6868,保金五乙,商用英文會話,(5311),必,5,6,星期四,2,2,謝玉娥,1
1101,D6871,保金五乙,意外保險,(5311),必,2,4,星期四,3,3,張瑞益,1
1101,D6048,護理四甲,生涯運動,(0000),必,1,2,星期四,2,0,體育老師,1
1101,D6044,護理四甲,醫用生理學 (另併１班),(T402),選,7,8,星期四,2,2,程建銘,1
1101,D6047,護理四甲,長期照護概論 (另併１班),(T211),選,5,6,星期四,2,2,曾月霞陳玉敏,1
1101,D6053,護理四甲,護理專業寫作概論,(T402),必,3,4,星期四,2,2,葉月珍,1
1101,D6066,護理四乙,生涯運動,(0000),必,3,4,星期四,2,0,體育老師,1
1101,D6067,護理四乙,老年護理學,(T402),必,1,2,星期四,2,2,謝佩倫,1
1101,D6159,企管四甲,服務業日文（一） (另併１班),(5409),選,3,4,星期四,2,2,張瓊燕,1
1101,D6161,企管四甲,國際貿易實務,(5409),選,5,7,星期四,3,3,鄧天強,1
1101,D6173,企管四乙,國際貿易實務,(5410),選,5,7,星期四,3,3,張又心,1
1101,D8520,國貿四甲,投資學,(3809),必,7,9,星期四,3,3,黃彥智,1
1101,D8522,國貿四甲,研究方法,(2301),選,5,6,星期四,2,2,黃彥智,1
1101,D6251,國貿四甲,國際貿易實務 (學年),(3804),必,3,4,星期四,4,4,楊維娟,1
1101,D6360,會資四甲,成本與管理會計學 (學年),(5209),必,2,4,星期二,5,4,郭佳如,1
1101,D6361,會資四甲,高級會計學 (學年),(5209),必,7,8,星期二,4,3,蔡美秀,1
1101,D8728,會資四甲,應用統計方法,(5209),必,3,4,星期三,4,4,程雅琳,1
1101,D6372,會資四乙,成本與管理會計學 (學年),(5210),必,2,4,星期一,5,4,郭佳如,1
1101,D6367,會資四乙,財務數學,(5210),必,3,4,星期三,4,4,詹明華,1
1101,D6373,會資四乙,高級會計學 (學年),(5210),必,5,6,星期三,4,3,蔡美秀,1
1101,D6443,品設科菁英班四甲,服務設計,(5101),選,2,4,星期四,3,3,張國賓,1
1101,D6444,品設科菁英班四甲,家具設計,(4206),選,5,9,星期四,3,3,魏明仕,1
1101,D6453,品設科菁英班四甲,週會/班會 (學年),(4206),必,7,8,星期四,2,0,蔡宜佳,1
1101,D6509,資管四甲,Linux基礎與系統管理,(2401),必,2,4,星期四,3,3,駱榮問,1
1101,D6517,資管四甲,週會/班會 (學年),(2603),必,7,8,星期四,2,0,蕭沐棟,1
1101,D6387,會資五甲,應用微積分 (學年) (另併１班),(7402),選,5,7,星期五,3,3,詹明華,1
1101,D6458,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,吳銜容,1
1101,D9771,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,魏明仕,1
1101,D9772,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,李本育,1
1101,D9773,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,張國威,1
1101,D9774,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,張國賓,1
1101,D9775,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,蔡宜佳,1
1101,D9776,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,王譔博,1
1101,D9777,品設科菁英班五甲,專題設計（一）,(4215),必,2,4,星期五,3,3,徐子雲,1
1101,D6518,資管五甲,多媒體行動應用,(2603),選,5,7,星期五,3,3,戴偉勝,1
1101,D8527,日語五甲,日文商用文書寫作 (學年),(3608),必,3,4,星期五,2,2,廖秀娟,1
1101,D6595,日語五甲,新聞英文閱讀 (學年),(3608),必,5,6,星期五,2,2,蔡靜玲,1
1101,D6870,保金五乙,理財規劃,(7703),必,2,4,星期五,3,3,許峰睿,1
1101,D6042,護理四甲,重症護理概論 (另併１班),(T211),選,3,4,星期五,2,2,張惠美李佳玲,1
1101,D6043,護理四甲,案例分析 (另併１班),(T211),選,1,2,星期五,2,2,劉淑芳,1
1101,D6046,護理四甲,靈性照護 (另併１班),(T211),選,5,6,星期五,2,2,洪素寬,1
1101,D6160,企管四甲,商務談判與技巧 (另併１班),(5409),選,5,7,星期五,3,3,呂思齊,1
1101,D6167,企管四甲,統計學 (學年),(5409),必,2,4,星期五,3,3,簡郁紘,1
1101,D6179,企管四乙,統計學 (學年),(5410),必,2,4,星期五,3,3,蔣昱弘,1
1101,D6250,國貿四甲,商業英語會話（二） (學年),(3411),必,5,7,星期五,3,1,李金玲,1
1101,D8378,國貿四甲,商業英語會話（二） (學年),(3811),必,5,7,星期五,3,1,林佳勳,1
1101,D6251,國貿四甲,國際貿易實務 (學年),(3804),必,3,4,星期四,4,4,楊維娟,1
1101,D6352,會資四甲,個體經濟學 (另併１班),(5209),選,2,4,星期五,3,3,林佳揚,1
1101,D6353,會資四甲,財政學 (另併１班),(7306),選,5,7,星期五,3,3,廖君華,1
1101,D6446,品設科菁英班四甲,商品攝影,(4508),選,5,6,星期五,2,2,邱旭蓮,1
1101,D6512,資管四甲,網際系統設計,(2401),必,2,4,星期五,3,3,羅志成,1
1101,D6581,日語四甲,英語口語表達（一） (學年),(3412),必,3,4,星期五,2,2,湯馬丁,1
1101,D6571,日語四甲,導遊領隊日語,(3606),選,5,6,星期五,2,2,黎立仁,1
1101,D6659,英語四甲,英文選讀 (學年),(3513),必,5,7,星期五,3,3,梁彩玲,1
1101,D6726,資應菁英班四甲,系統分析與設計,(2404),必,2,4,星期五,3,3,柯志坤,1
1101,D6723,資應菁英班四甲,軟體工程 (另併１班),(2403),選,5,7,星期五,3,3,陳志成,1
1101,D6821,保金四甲,財務報表分析,(5308),必,2,4,星期五,3,3,張巧宜,1
1101,D6818,保金四甲,銀行會計 (另併１班),(5309),選,5,7,星期五,3,3,梁勝亮,1
1101,D8770,保金四乙,財務管理,(5309),必,2,4,星期五,3,3,陳怡諠,1
1101,D6959,資工四甲,嵌入式系統概論,(2704),必,2,4,星期五,3,3,李銘峰,1
1101,D11300,資工四甲,實務專題（一）,(0000),必,9,9,星期四,3,2,張翠蘋,1
1101,D11301,資工四甲,實務專題（一）,(0000),必,9,9,星期四,3,2,洪維恩,1
1101,D11302,資工四甲,實務專題（一）,(0000),必,9,9,星期四,3,2,陳同孝,1
1101,D11303,資工四甲,實務專題（一）,(0000),必,9,9,星期四,3,2,江茂綸,1
1101,D11304,資工四甲,實務專題（一）,(0000),必,9,9,星期二,3,2,陳永隆,1
1101,D6188,企管五甲,專題製作 (學年),(0000),必,4,6,星期六,3,3,龔慧珠,1
1101,D8779,企管五甲,專題製作 (學年),(0000),必,4,6,星期六,3,3,陳柏儒,1
1101,D8780,企管五甲,專題製作 (學年),(0000),必,4,6,星期六,3,3,呂思齊,1
1101,D8781,企管五甲,專題製作 (學年),(0000),必,4,6,星期六,3,3,趙正敏,1
1101,D6195,企管五乙,專題製作 (學年),(0000),必,7,9,星期六,3,3,張又心,1
1101,D8784,企管五乙,專題製作 (學年),(0000),必,7,9,星期六,3,3,陳柏儒,1
1101,D8785,企管五乙,專題製作 (學年),(0000),必,7,9,星期六,3,3,趙正敏,1
1101,D8786,企管五乙,專題製作 (學年),(0000),必,7,9,星期六,3,3,呂思齊,1
1101,D8787,企管五乙,專題製作 (學年),(0000),必,7,9,星期六,3,3,賴慧敏,1
1101,D9768,品設科菁英班五甲,校外實習,(0000),必,2,4,星期六,3,3,蔡宜佳,1
1101,D9769,品設科菁英班五甲,校外實習,(0000),必,2,4,星期六,3,3,徐子雲,1
1101,D9770,品設科菁英班五甲,校外實習,(0000),必,2,4,星期六,3,3,李本育,1
1101,D10806,品設科菁英班五甲,校外實習,(0000),必,2,4,星期六,3,3,吳銜容,1
1101,D10807,品設科菁英班五甲,校外實習,(0000),必,2,4,星期六,3,3,魏明仕,1
1101,D6521,資管五甲,校外實習 (另併１班),(0000),選,4,5,星期六,2,2,蕭國倫,1
1101,D11225,資管五甲,校外實習 (另併１班),(0000),選,4,5,星期六,2,2,范敏玄,1
1101,D6524,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,駱榮問,1
1101,D8746,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,林真伊,1
1101,D11283,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,廖士寬,1
1101,D11284,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,范敏玄,1
1101,D11285,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,戴偉勝,1
1101,D6742,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,廖士寬,1
1101,D8752,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,周殷菀,1
1101,D11287,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,邱淑芬,1
1101,D11288,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,黃天麒,1
1101,D11289,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,蕭國倫,1
1101,D11286,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,連俊瑋張玲娥,1
1101,D6252,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,黃俊儒,1
1101,D11218,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,韓聖,1
1101,D11219,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,王韋能,1
1101,D11220,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,李固遠,1
1101,D11221,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,李桂枝,1
1101,D11222,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,姜祖華,1
1101,D11223,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,楊維娟,1
1101,D11139,品設科菁英班四甲,地方創生與設計思考,(4215),選,5,5,星期六,1,1,張國賓,1
1101,D6991,老服四Ａ,創新管理,(R308),必,7,8,星期一,2,2,陳文意,3
1101,D6983,老服四Ａ,失智症照顧,(R405),選,3,4,星期一,2,2,曾靖容,3
1101,D6989,老服四Ａ,進階醫護英文,(R308),選,5,6,星期一,2,2,胡靜文徐自良,3
1101,D7016,美容四Ａ,專題（一）,(0000),必,1,2,星期一,2,2,李雅婷,3
1101,D8403,美容四Ａ,專題（一）,(0000),必,1,1,星期一,2,2,黃啟方,3
1101,D8404,美容四Ａ,專題（一）,(0000),必,1,2,星期一,2,2,林恩仕,3
1101,D8405,美容四Ａ,專題（一）,(0000),必,1,2,星期一,2,2,高而仕,3
1101,D8406,美容四Ａ,專題（一）,(0000),必,1,2,星期一,2,2,王麗菱,3
1101,D8408,美容四Ａ,專題（一）,(0000),必,1,2,星期一,2,2,卓欣穎,3
1101,D8409,美容四Ａ,專題（一）,(0000),必,1,2,星期一,2,2,蔡宜萱,3
1101,D7039,護理四Ａ,學校衛生護理概論 (另併１班),(T113),選,7,8,星期一,2,2,劉秀枝,3
1101,D7041,護理四Ａ,人際關係治療 (另併１班),(T113),選,3,4,星期一,2,2,楊靜芳,3
1101,D7051,護理四Ａ,臨床護理技能 (另併１班),(M509),選,5,6,星期一,2,2,何婧嫙,3
1101,D7096,企管四Ａ,中小企業管理,(7417),必,5,7,星期一,3,3,張淑婷,3
1101,D7140,保金四Ａ,財務數學,(7703),必,7,8,星期一,2,2,劉議謙,3
1101,D9790,保金四Ａ,國際金融實務,(7702),必,2,4,星期一,3,3,吳明哲,3
1101,D10611,國貿四Ａ,數位行銷應用與整合規劃 (另併２班),(3809),選,2,4,星期一,3,3,蔡樹芬,3
1101,D10612,國貿四Ａ,行銷影音製作,(3809),選,5,6,星期一,2,2,蔡樹芬,3
1101,D7197,會資四Ａ,合併報表理論與實務,(7403),必,5,8,星期一,4,3,鄭凱文,3
1101,D7216,商設四Ａ,文字與設計應用,(4503),選,2,4,星期一,3,3,鄭建華,3
1101,D7275,資管四Ａ,物件導向系統分析與設計,(2401),必,2,4,星期一,3,3,柯志坤,3
1101,D7277,資管四Ａ,電子商務,(2402),必,5,7,星期一,3,3,黃秀美,3
1101,D7345,英語四Ａ,貿易英文書信,(3508),必,3,4,星期一,2,2,蔡世峰,3
1101,D7335,英語四Ａ,新聞英文,(3514),選,5,6,星期一,2,2,張文俐,3
1101,D7346,英語四Ａ,會議英文與演練,(3514),必,7,8,星期一,2,2,張文俐,3
1101,D7365,資應菁英班四Ａ,巨量資料分析,(2604),選,2,4,星期一,3,3,許雯絞,3
1101,D7404,商經四Ａ,人工智慧與機器學習,(2108),選,2,4,星期一,3,3,林正堅,3
1101,D7410,商經四Ａ,智慧商業實務,(2108),必,5,7,星期一,3,3,張育瑋,3
1101,D6972,老服三Ａ,老人心理學,(R308),必,3,4,星期一,2,2,林益永,3
1101,D6973,老服三Ａ,衛生統計學,(T411),必,5,6,星期一,2,2,陳文意,3
1101,D6971,老服三Ａ,老人照顧技術與實作,(R311),選,7,8,星期一,2,2,陳麗惠,3
1101,D7001,美容三Ａ,中醫經絡美容實務,(R101),必,5,7,星期一,3,3,李雅婷陳怡如,3
1101,D7084,企管三Ａ,科技與創新管理,(7416),必,2,4,星期一,3,3,張又心,3
1101,D7112,保金三Ａ,資訊管理,(2304),選,5,6,星期一,2,2,蕭國倫,3
1101,D7117,保金三Ａ,應用統計,(7401),必,2,4,星期一,3,3,楊佑傑,3
1101,D7152,國貿三Ａ,進階商業英文書信,(3711),必,1,2,星期一,2,2,林慧洙,3
1101,D7158,國貿三Ａ,國際貿易實務專題 (學年),(3711),必,3,4,星期一,2,2,陳玉蒼,3
1101,D7154,國貿三Ａ,國際商展實務,(3711),必,7,8,星期一,2,2,陳玉蒼,3
1101,D7184,會資三Ａ,中級會計專題（一）,(7401),必,7,8,星期一,5,4,溫宜潔,3
1101,D7181,會資三Ａ,英語聽力與閱讀（一）,(3413),選,3,4,星期一,2,2,謝欽仰,3
1101,D6977,老服四Ａ,安寧療護,(T303),選,3,4,星期二,2,2,徐賀筠,3
1101,D6979,老服四Ａ,社區工作,(T403),選,5,7,星期二,3,3,許齡尹,3
1101,D6994,老服四Ａ,長照人力資源管理,(R206),必,8,9,星期二,2,2,林益永,3
1101,D7015,美容四Ａ,創新管理,(R206),必,1,2,星期二,2,2,蘇達人,3
