semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,teacher,sch_type
1082,D7979,國貿四甲,行銷學,(3804),必,5,7,星期一,3,3,蔡樹芬,1
1082,D6206,會資四甲,成本與管理會計學 (學年),(5209),必,2,3,星期一,5,4,郭佳如,1
1082,D6207,會資四甲,高級會計學 (學年),(5209),必,4,5,星期一,4,3,蔡美秀,1
1082,D6208,會資四甲,會計資訊系統 (學年),(7303),必,6,8,星期一,3,2,盧正宗,1
1082,D6217,會資四乙,企業管理 (學年),(5210),必,2,4,星期一,3,3,林秀霞,1
1082,D6218,會資四乙,成本與管理會計學 (學年),(5210),必,5,6,星期一,5,4,郭佳如,1
1082,D6220,會資四乙,會計資訊系統 (學年),(7601),必,7,9,星期一,3,2,陳美嬪,1
1082,D6294,品設科菁英班四甲,通用設計,(4218),必,2,4,星期一,3,3,蔡宜佳,1
1082,D6290,品設科菁英班四甲,複合媒材設計,(4206),選,5,7,星期一,3,3,魏明仕,1
1082,D6358,資管四甲,管理數學 (學年),(6602),必,3,4,星期一,2,2,黃慧鳳,1
1082,D6418,日語四甲,日文閱讀指導 (學年),(3606),必,5,7,星期一,3,3,楊家源,1
1082,D6426,日語四甲,國際貿易理論與政策 (學年),(3606),必,3,4,星期一,2,2,張銘今,1
1082,D6495,英語四甲,商務溝通技巧,(3513),選,3,4,星期一,2,2,沈燦宏,1
1082,D6577,資應菁英班四甲,Linux基礎與系統管理,(2401),必,5,7,星期一,3,3,徐旺興,1
1082,D6578,資應菁英班四甲,行動應用服務開發,(2603),必,2,4,星期一,3,3,邱淑芬,1
1082,D6668,保金四甲,金融機構管理 (另併１班),(5308),選,6,8,星期一,3,3,梁勝亮,1
1082,D6673,保金四甲,財務管理,(5308),必,2,4,星期一,3,3,陳怡諠,1
1082,D8269,保金四乙,財務報表分析,(5309),必,5,5,星期一,3,3,張巧宜,1
1082,D6689,保金四乙,期貨與選擇權,(7702),必,2,4,星期一,3,3,郭玟秀,1
1082,D5864,護理三甲,內外科護理學（二）,(T501),必,6,7,星期一,4,4,曾月霞,1
1082,D5890,護理五甲,急診醫學概論 (另併１班),(T304),選,1,2,星期二,2,2,張耀田,1
1082,D5895,護理五甲,遺傳疾病 (另併１班),(R407),選,3,4,星期二,2,2,劉信雄,1
1082,D5899,護理五甲,護理行政概論,(T304),必,5,6,星期二,2,2,饒瑞玉吳佳錚,1
1082,D5912,護理五乙,護理行政概論,(T301),必,7,8,星期二,2,2,饒瑞玉吳佳錚,1
1082,D6031,企管五甲,企業管理綜合個案研究 (學年),(7602),必,2,4,星期二,3,3,李家瑩,1
1082,D6028,企管五甲,科技管理,(7802),必,5,7,星期二,3,3,趙正敏,1
1082,D6037,企管五乙,國際企業管理,(7417),必,2,4,星期二,3,3,張又心,1
1082,D6104,國貿五甲,國際匯兌,(3805),必,2,4,星期二,3,3,李桂枝,1
1082,D6105,國貿五甲,運動與健康 (學年),(0000),選,5,6,星期二,2,2,體育老師,1
1082,D6225,會資五甲,證券投資分析 (另併１班),(7401),選,2,4,星期二,3,3,林世揚,1
1082,D6299,品設科菁英班五甲,專利法規實務,(4215),選,7,8,星期二,2,2,黃榮鑠,1
1082,D6303,品設科菁英班五甲,運動與健康 (學年),(0000),選,5,6,星期二,2,2,體育老師,1
1082,D6440,日語五甲,日文商用文書寫作 (學年),(3604),必,7,8,星期二,2,2,南雄太,1
1082,D6444,日語五甲,英語聽講練習（五） (學年),(3413),必,5,6,星期二,2,1,蔡嬌燕,1
1082,D6521,英語五甲,世界文化導讀 (學年),(3508),選,5,6,星期二,2,2,李如芬,1
1082,D6528,英語五甲,經濟學 (學年),(3508),必,3,4,星期二,2,2,陳佑昌,1
1082,D6700,保金五甲,金融實務,(5310),必,2,4,星期二,3,3,張巧宜,1
1082,D8270,保金五甲,意外保險,(7702),必,5,7,星期二,3,3,沈士弘,1
1082,D6711,保金五乙,年金與退休金規劃,(5311),必,2,4,星期二,3,3,陳冠志,1
1082,D8106,體育五甲,運動與健康 - 桌球,(0000),選,5,6,星期二,2,2,趙宸紳,1
1082,D8121,體育五乙,運動與健康 - 瑜珈提斯,(0000),選,7,8,星期二,2,2,郭瑜婷,1
1082,D6010,企管四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1082,D6012,企管四甲,管理資訊系統 (學年),(7605),必,5,6,星期二,2,2,賴慧敏,1
1082,D6021,企管四乙,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1082,D6018,企管四乙,服務業管理,(5410),必,2,4,星期二,3,3,黃月春,1
1082,D6023,企管四乙,管理資訊系統 (學年),(7605),必,7,8,星期二,2,2,賴慧敏,1
1082,D6091,國貿四甲,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1082,D6094,國貿四甲,國際貿易實務 (學年),(3804),必,2,3,星期二,4,4,楊維娟,1
1082,D6204,會資四甲,生涯運動 (學年),(0000),必,5,6,星期二,2,0,體育老師,1
1082,D6205,會資四甲,企業管理 (學年),(5209),必,2,4,星期二,3,3,林秀霞,1
1082,D6207,會資四甲,高級會計學 (學年),(5209),必,4,5,星期一,4,3,蔡美秀,1
1082,D6216,會資四乙,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1082,D6218,會資四乙,成本與管理會計學 (學年),(5210),必,5,6,星期一,5,4,郭佳如,1
1082,D6219,會資四乙,高級會計學 (學年),(5210),必,5,6,星期二,4,3,蔡美秀,1
1082,D6297,品設科菁英班四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1082,D6287,品設科菁英班四甲,流行飾品設計,(4206),選,2,4,星期二,3,3,李本育,1
1082,D6355,資管四甲,生涯運動 (學年),(0000),必,7,8,星期二,2,0,體育老師,1
1082,D6356,資管四甲,資料庫專題 (學年),(2404),必,3,4,星期二,2,1,林真伊,1
1082,D6357,資管四甲,資料庫管理系統 (學年),(2404),必,1,2,星期二,2,2,林真伊,1
1082,D6419,日語四甲,日文翻譯（一） (學年),(3606),必,1,2,星期二,2,2,葉東哲,1
1082,D5889,護理五甲,週會/班會 (學年),(T304),必,7,8,星期三,2,0,鄭美莉,1
1082,D5900,護理五甲,護理英文會話,(T304),必,1,2,星期三,2,2,葉月珍,1
1082,D5901,護理五甲,護理專業問題研討,(T304),必,3,4,星期三,2,2,陳筱瑀,1
1082,D5902,護理五乙,週會/班會 (學年),(T302),必,7,8,星期三,2,0,王萱萁,1
1082,D5913,護理五乙,護理英文會話,(T301),必,3,4,星期三,2,2,葉月珍,1
1082,D5914,護理五乙,護理專業問題研討,(T301),必,1,2,星期三,2,2,陳筱瑀,1
1082,D6025,企管五甲,週會/班會 (學年),(3511),必,7,8,星期三,2,0,李麗蘋,1
1082,D6033,企管五乙,週會/班會 (學年),(7418),必,7,8,星期三,2,0,趙正敏,1
1082,D6107,國貿五甲,商業英語會話 (學年),(3415),必,2,4,星期三,3,1,李金玲,1
1082,D7894,國貿五甲,商業英語會話 (學年),(3411),必,2,4,星期三,3,1,湯馬丁,1
1082,D6108,國貿五甲,國際企業概論 (學年),(3805),必,5,6,星期三,2,2,黃俊儒,1
1082,D6096,國貿五甲,週會/班會 (學年),(3805),必,7,8,星期三,2,0,黃彥智,1
1082,D6221,會資五甲,週會/班會 (學年),(5211),必,7,8,星期三,2,0,詹明華,1
1082,D6241,會資五乙,稅務法規與申報實務 (學年),(5207),必,2,4,星期三,3,3,蔡京姐,1
1082,D6232,會資五乙,週會/班會 (學年),(5207),必,7,8,星期三,2,0,王琮胤,1
1082,D6302,品設科菁英班五甲,設計專業溝通,(4214),必,3,4,星期三,2,2,謝寶泰,1
1082,D6363,資管五甲,管理資訊系統,(2407),必,2,4,星期三,3,3,王淑玲,1
1082,D8063,日語五甲,日語發表演練 (學年),(3608),必,1,2,星期三,2,2,橘孝司,1
1082,D6442,日語五甲,日語聽講練習（五） (學年),(3414),必,3,4,星期三,2,1,呂思盈,1
1082,D7893,英語五甲,英語演講與溝通 (學年),(3510),必,3,4,星期三,2,2,徐琍沂,1
1082,D6527,英語五甲,商用英文 (學年),(3508),必,6,8,星期三,3,3,徐琍沂,1
1082,D6694,保金五甲,週會/班會 (學年),(5310),必,7,8,星期三,2,0,陳怡諠,1
1082,D6714,保金五乙,保險實務,(5311),必,2,4,星期三,3,3,劉俊廷,1
1082,D6706,保金五乙,週會/班會 (學年),(5311),必,7,8,星期三,2,0,張瑞益,1
1082,D5885,護理四甲,週會/班會 (學年),(T301),必,7,8,星期三,2,0,張素珠,1
1082,D5887,護理四乙,週會/班會 (學年),(3905),必,7,8,星期三,2,0,劉倖吟,1
1082,D6007,企管四甲,服務業管理,(5409),必,2,4,星期三,3,3,黃月春,1
1082,D6003,企管四甲,週會/班會 (學年),(5409),必,7,8,星期三,2,0,謝沛蓁,1
1082,D6014,企管四乙,週會/班會 (學年),(5410),必,7,8,星期三,2,0,袁本麗,1
1082,D7978,國貿四甲,財務管理,(3805),必,2,4,星期三,3,3,陳香如,1
1082,D6092,國貿四甲,商用英文 (學年),(3804),必,5,6,星期三,2,2,李金玲,1
1082,D6082,國貿四甲,週會/班會 (學年),(3804),必,7,8,星期三,2,0,黃俊儒,1
1082,D6202,會資四甲,英文檢定（二） (學年) (另併１班),(7402),選,5,6,星期三,2,1,陳盈潔,1
1082,D8062,會資四甲,財務數學,(5209),必,3,4,星期三,4,4,詹明華,1
1082,D6197,會資四甲,週會/班會 (學年),(5209),必,7,8,星期三,2,0,蔡美秀,1
1082,D6203,會資四甲,會計英文選讀 (學年) (另併１班),(5210),選,1,2,星期三,2,2,黃彥樺,1
1082,D6209,會資四乙,週會/班會 (學年),(5210),必,7,8,星期三,2,0,林東興,1
1082,D6213,會資四乙,應用統計方法,(5210),必,3,4,星期三,4,4,程雅琳,1
1082,D6292,品設科菁英班四甲,文化生活商品設計（二）,(4218),必,7,9,星期三,3,3,張國賓,1
1082,D6289,品設科菁英班四甲,塑膠商品設計,(4215),選,2,4,星期三,3,3,吳銜容,1
1082,D5892,護理五甲,實用微免及病理學 (另併１班),(T304),選,1,2,星期四,2,2,盧冠霖賴宗鼎,1
1082,D5893,護理五甲,實用解剖學 (另併１班),(T304),選,3,4,星期四,2,2,李玉菁,1
1082,D5896,護理五甲,醫護倫理批判性思考 (另併１班),(T304),選,7,8,星期四,2,2,林靜娟,1
1082,D5898,護理五甲,護理創新發明 (另併１班),(T304),選,5,6,星期四,2,2,林靜娟,1
1082,D6029,企管五甲,國際企業管理,(7801),必,2,4,星期四,3,3,袁本麗,1
1082,D6101,國貿五甲,國際商業信用狀實務,(3805),必,3,4,星期四,2,1,林慧洙,1
1082,D6102,國貿五甲,國際貿易會計實務,(3713),必,5,7,星期四,3,3,陳香如,1
1082,D6231,會資五甲,審計學 (學年),(7401),必,2,4,星期四,4,4,溫宜潔,1
1082,D6300,品設科菁英班五甲,設計鑑賞,(4214),選,3,4,星期四,2,2,侯純純,1
1082,D6298,品設科菁英班五甲,週會/班會 (學年),(4218),必,7,8,星期四,2,0,李本育,1
1082,D6361,資管五甲,專案管理,(1403),選,2,4,星期四,3,3,連俊瑋,1
1082,D6359,資管五甲,週會/班會 (學年),(2403),必,7,8,星期四,2,0,魏嚴堅,1
1082,D8064,日語五甲,日文商用文書寫作 (學年),(3608),必,1,2,星期四,2,2,平澤佳代,1
1082,D6441,日語五甲,日語發表演練 (學年),(3404),必,1,2,星期四,2,2,堂坂順子,1
1082,D6443,日語五甲,英語口語表達（三） (學年),(3411),必,3,4,星期四,2,2,湯馬丁,1
1082,D6427,日語五甲,週會/班會 (學年),(3608),必,7,8,星期四,2,0,張銘今,1
1082,D6526,英語五甲,英語語言學概論 (學年),(3508),必,3,4,星期四,2,2,姜葳,1
1082,D6522,英語五甲,英語語音學 (學年),(3508),選,5,6,星期四,2,2,曾琦芬,1
1082,D6509,英語五甲,週會/班會 (學年),(3508),必,7,8,星期四,2,0,張碧蓉,1
1082,D6584,資應菁英班五甲,週會/班會 (學年),(2603),必,7,8,星期四,2,0,廖士寬,1
1082,D8271,保金五甲,國際金融與匯兌,(7702),必,2,4,星期四,3,3,郭玟秀,1
1082,D6713,保金五乙,信託與投資,(7707),必,2,4,星期四,3,3,簡淑華,1
1082,D6087,國貿四甲,總體經濟學,(3804),選,2,4,星期四,3,3,吳叔銘,1
1082,D7980,國貿四甲,商展行銷概論,(3805),選,5,7,星期四,3,3,張瑩瑤,1
1082,D6206,會資四甲,成本與管理會計學 (學年),(5209),必,2,3,星期一,5,4,郭佳如,1
1082,D8062,會資四甲,財務數學,(5209),必,3,4,星期三,4,4,詹明華,1
1082,D6198,會資四甲,商業會計法與記帳法規 (另併１班),(5209),選,1,3,星期四,3,3,趙志浩,1
1082,D6219,會資四乙,高級會計學 (學年),(5210),必,5,6,星期二,4,3,蔡美秀,1
1082,D6213,會資四乙,應用統計方法,(5210),必,3,4,星期三,4,4,程雅琳,1
1082,D6293,品設科菁英班四甲,設計行銷實務,(4214),必,5,6,星期四,2,2,謝寶泰,1
1082,D6286,品設科菁英班四甲,週會/班會 (學年),(4206),必,7,8,星期四,2,0,張國威,1
1082,D6295,品設科菁英班四甲,關懷商品設計（二）,(4215),必,2,4,星期四,3,3,張國威張哲肇,1
1082,D6348,資管四甲,週會/班會 (學年),(3704),必,7,8,星期四,2,0,張玲娥,1
1082,D6421,日語四甲,日語聽講練習（四） (學年),(3414),必,5,6,星期四,2,1,葉秋蘭,1
1082,D6423,日語四甲,英文寫作（二） (學年),(3605),必,3,4,星期四,2,2,張昭儀,1
1082,D6411,日語四甲,週會/班會 (學年),(3606),必,7,8,星期四,2,0,吳致秀,1
1082,D6506,英語四甲,高級日語 (學年),(3513),必,2,4,星期四,3,3,葉秋蘭,1
1082,D6493,英語四甲,週會/班會 (學年),(3513),必,7,8,星期四,2,0,許惠芬,1
1082,D6508,英語四甲,會計學 (學年),(3513),必,5,6,星期四,2,2,林秉良,1
1082,D6571,資應菁英班四甲,週會/班會 (學年),(3709),必,7,8,星期四,2,0,林真伊,1
1082,D6231,會資五甲,審計學 (學年),(7401),必,2,4,星期四,4,4,溫宜潔,1
1082,D6301,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,吳銜容,1
1082,D9597,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,謝寶泰,1
1082,D12060,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,魏明仕,1
1082,D12061,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,李本育,1
1082,D12062,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,張國威,1
1082,D12063,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,張國賓,1
1082,D12064,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,徐子雲,1
1082,D12065,品設科菁英班五甲,專題設計（二）,(4215),必,5,7,星期五,3,3,侯純純,1
1082,D6525,英語五甲,英語演講與溝通 (學年),(3401),必,3,4,星期五,2,2,梁彩玲,1
1082,D6006,企管四甲,投資學,(7801),必,5,7,星期五,3,3,王親仁,1
1082,D6011,企管四甲,統計學 (學年),(5409),必,2,4,星期五,3,3,簡郁紘,1
1082,D6017,企管四乙,投資學,(7801),必,2,4,星期五,3,3,王親仁,1
1082,D6086,國貿四甲,商業心理學,(3804),選,1,2,星期五,2,2,李國賓,1
1082,D6093,國貿四甲,商業英語會話 (學年),(3811),必,5,7,星期五,3,1,林佳勳,1
1082,D7895,國貿四甲,商業英語會話 (學年),(3411),必,5,7,星期五,3,1,李金玲,1
1082,D6094,國貿四甲,國際貿易實務 (學年),(3804),必,2,3,星期二,4,4,楊維娟,1
1082,D6199,會資四甲,貨幣銀行學 (另併１班),(5209),選,2,4,星期五,3,3,林佳揚,1
1082,D12095,品設科菁英班四甲,排版與印前作業,(4314),選,2,4,星期五,3,3,沈有騰,1
1082,D12094,資管四甲,人工智慧概論,(2407),選,2,4,星期五,3,3,范敏玄,1
1082,D6425,日語四甲,英語口語表達（二） (學年),(3413),必,3,4,星期五,2,2,湯馬丁,1
1082,D6505,英語四甲,英文選讀 (學年),(3513),必,5,7,星期五,3,3,梁彩玲,1
1082,D6672,保金四甲,保險法,(5308),必,2,4,星期五,3,3,曾耀鋒,1
1082,D6686,保金四乙,保險法,(5309),必,5,7,星期五,3,3,曾耀鋒,1
1082,D6688,保金四乙,財產保險,(5309),必,2,4,星期五,3,3,張瑞益,1
1082,D5860,護理三甲,生活中藥 (另併１班),(T501),選,3,4,星期五,2,2,湯曉君,1
1082,D5870,護理三甲,國文 (學年),(T501),必,5,6,星期四,3,3,葉守桓,1
1082,D5861,護理三甲,婦女健康 (另併１班),(T501),選,5,6,星期五,2,2,張倖綺,1
1082,D5974,企管三甲,企業資源規劃（二）,(7601),選,5,6,星期五,2,2,魏莉芳,1
1082,D5987,企管三甲,體育 (學年),(0000),必,3,4,星期五,2,0,陳乃銓,1
1082,D5976,企管三甲,基礎商用日語選讀（二）,(5405),選,7,8,星期五,2,2,張瓊燕,1
1082,D5999,企管三乙,國文 (學年),(3702),必,2,4,星期五,3,3,葉含秋,1
1082,D6002,企管三乙,體育 (學年),(0000),必,7,8,星期五,2,0,王忠茂,1
1082,D5991,企管三乙,基礎商用日語選讀（二）,(5408),選,5,6,星期五,2,2,張瓊燕,1
1082,D6075,國貿三甲,商業英語會話 (學年),(3413),必,5,7,星期五,3,1,關磊麗,1
1082,D6079,國貿三甲,微積分 (學年),(3803),必,3,4,星期五,2,2,應灝,1
1082,D6080,國貿三甲,網路多媒體應用 (學年),(7601),必,1,2,星期五,2,1,張阜民,1
1082,D6174,會資三甲,英文聽講（三） (學年),(3415),選,1,2,星期五,2,1,丁彩玉,1
1082,D6172,會資三甲,資料庫系統,(7605),必,5,7,星期五,3,3,張耀升,1
1082,D6181,會資三甲,體育 (學年),(0000),必,3,4,星期五,2,0,張素珠,1
1082,D6032,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,黃月春,1
1082,D7976,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,趙正敏,1
1082,D9135,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,袁本麗,1
1082,D9136,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,李家瑩,1
1082,D9137,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,李國瑋,1
1082,D9160,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,王朝仕,1
1082,D6040,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,張又心,1
1082,D7977,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,趙正敏,1
1082,D9138,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,龔慧珠,1
1082,D9139,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,李家瑩,1
1082,D9140,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,黃月春,1
1082,D9141,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,王朝仕,1
1082,D9142,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,陳柏儒,1
1082,D6585,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,林文彥,1
1082,D12815,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,邱淑芬,1
1082,D12816,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,范敏玄,1
1082,D12817,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,陳牧言,1
1082,D12818,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,黃天麒,1
1082,D12819,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,廖士寬,1
1082,D12820,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,駱榮問,1
1082,D12821,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,許雯絞,1
1082,D12822,資應菁英班五甲,企業實習,(0000),選,9,9,星期一,9,9,連俊瑋,1
1082,D6095,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,姜祖華,1
1082,D8233,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,黃俊儒,1
1082,D9161,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,陳香如,1
1082,D9162,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,郭雪貞,1
1082,D9163,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,李金玲,1
1082,D12767,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,黃僅喻,1
1082,D6354,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,陳牧言,1
1082,D8025,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,姜琇森,1
1082,D12803,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,范敏玄,1
1082,D12804,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,蕭國倫,1
1082,D12805,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,徐旺興,1
1082,D12807,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,許雯絞,1
1082,D12808,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,周殷菀,1
1082,D12809,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,張玲娥,1
1082,D12806,資管四甲,資訊管理實務專題（一）,(0000),必,1,3,星期六,3,2,戴偉勝黃秀美,1
1082,D6579,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,連俊瑋,1
1082,D8028,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,陳牧言,1
1082,D12810,資應菁英班四甲,資訊實務專題（一）,(0000),必,1,3,星期六,3,2,黃天麒,1
1082,D8030,護理四Ｂ,實證護理,(7605),必,3,4,星期一,2,2,陳芷如,3
1082,D6901,企管四Ａ,創意行銷,(7803),選,2,4,星期一,3,3,張淑婷,3
1082,D6906,企管四Ａ,策略管理,(7417),必,5,7,星期一,3,3,劉朝清,3
1082,D7988,國貿四Ａ,國際商務談判 (另併２班),(3704),選,5,6,星期一,2,2,林元盛,3
1082,D9127,國貿四Ａ,國際會展專業實務實作課程 (另併２班),(3713),選,2,4,星期一,3,3,蔡樹芬,3
1082,D6987,會資四Ａ,會計審計法規 (另併２班),(7401),選,5,7,星期一,3,3,張峯銘,3
1082,D7031,流管四Ａ,商圈經營與商店規劃 (另併１班),(1403),選,5,7,星期一,3,3,蕭衛鴻,3
1082,D9560,流管四Ａ,創新與創業管理 (另併１班),(6804),選,8,8,星期一,1,1,楊淑玲陳志騰蕭衛鴻,3
1082,D9093,資管四Ａ,人工智慧,(2603),選,5,7,星期一,3,3,陳牧言范敏玄,3
1082,D7129,英語四Ａ,旅遊行程規劃 (另併１班),(3514),選,7,8,星期一,2,2,尹雯華,3
1082,D9610,英語四Ａ,教室管理 (另併１班),(3514),選,3,4,星期一,2,2,徐琍沂,3
1082,D7175,品設四Ａ,社區關懷服務,(4215),選,3,4,星期一,2,2,徐子雲,3
1082,D6792,美容三Ａ,自然療法與實務 (另併１班),(TB11),選,5,7,星期一,3,3,蔡宜萱,3
1082,D6796,美容三Ａ,養生瑜珈,(3206),選,3,4,星期一,2,2,蔡宜萱,3
1082,D6809,美容三Ｂ,髮型梳整與應用 (另併１班),(R208),選,2,4,星期一,3,3,許采茵,3
1082,D6843,護理三Ａ,英文文獻閱讀 (另併１班),(T302),選,7,8,星期一,2,2,徐幸琪,3
1082,D6847,護理三Ａ,公共衛生與政策 (另併１班),(T302),選,1,2,星期一,2,2,范牧蘭,3
1082,D6848,護理三Ａ,老人照護 (另併１班),(T211),選,5,6,星期一,2,2,賴秋絨,3
1082,D6849,護理三Ａ,衛生行政及法規 (另併１班),(T302),選,3,4,星期一,2,2,范牧蘭,3
1082,D6895,企管三Ａ,公司理財,(7416),必,2,4,星期一,3,3,王朝仕,3
1082,D6924,保金三Ａ,人身保險,(7703),必,5,7,星期一,3,3,謝淑慧,3
1082,D6911,保金三Ａ,金融專業證照輔導（一） (另併２班),(7707),選,2,4,星期一,3,3,廖采如,3
1082,D6961,國貿三Ａ,商業英語會話 (學年),(3811),必,1,2,星期一,2,1,林佳勳,3
1082,D6963,國貿三Ａ,國際貿易實務專題 (學年),(3711),必,3,4,星期一,2,2,陳玉蒼,3
1082,D6956,國貿三Ａ,經貿日文,(3711),選,7,8,星期一,2,2,葉東哲,3
1082,D6975,會資三Ａ,英語聽力與閱讀（二）,(3413),選,3,4,星期一,2,2,柯品婕,3
1082,D6997,商設三Ａ,文化創意商品設計,(4408),選,5,7,星期一,3,3,古慈俐,3
1082,D6998,商設三Ａ,印刷設計實務,(4503),選,2,4,星期一,3,3,林佑蓁,3
1082,D7022,流管三Ａ,供應鏈管理,(6903),必,5,7,星期一,3,3,陳志騰,3
1082,D7019,流管三Ａ,動態網頁設計 (另併１班),(6901),選,2,4,星期一,3,3,林文祥,3
1082,D7046,資管三Ａ,跨平台程式設計,(2401),選,2,4,星期一,3,3,林真伊,3
1082,D7054,資管三Ａ,管理資訊系統,(2402),必,5,7,星期一,3,3,黃秀美,3
1082,D8070,日語三Ａ,中日口譯（二）,(3601),必,5,6,星期一,2,2,林雅芬,3
1082,D7074,日語三Ａ,產業日語,(3613),選,3,4,星期一,2,2,葉東哲,3
1082,D7085,日語三Ａ,國貿實務（二）,(3611),必,7,8,星期一,2,2,李嗣堯,3
1082,D7078,日語三Ａ,日語文檢定對策分析（二）,(3609),選,1,2,星期一,2,2,林高德,3
