semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,teacher,sch_type
1081,D6191,國貿五甲,國際企業概論 (學年),(3805),必,5,6,星期三,2,2,黃俊儒,1
1081,D6192,國貿五甲,週會/班會 (學年),(3805),必,7,8,星期三,2,0,黃彥智,1
1081,D6315,會資五甲,週會/班會 (學年),(5211),必,7,8,星期三,2,0,詹明華,1
1081,D6328,會資五乙,稅務法規與申報實務 (學年),(5207),必,2,4,星期三,3,3,蔡京姐,1
1081,D6330,會資五乙,週會/班會 (學年),(5207),必,7,8,星期三,2,0,王琮胤,1
1081,D6384,品設科菁英班五甲,展示設計,(4217),選,2,3,星期三,2,2,吳銜容,1
1081,D6387,品設科菁英班五甲,自主學習專業（二）,(4214),必,1,1,星期三,1,1,李本育,1
1081,D6451,資管五甲,資訊安全,(2604),必,5,7,星期三,3,3,許耀東,1
1081,D8608,日語五甲,日語發表演練 (學年),(3608),必,1,2,星期三,2,2,橘孝司,1
1081,D6530,日語五甲,日語聽講練習（五） (學年),(3414),必,3,4,星期三,2,1,曾欣誼,1
1081,D8051,英語五甲,英語演講與溝通 (學年),(3409),必,3,4,星期三,2,2,馬丁,1
1081,D6613,英語五甲,商用英文 (學年),(3508),必,6,8,星期三,3,3,廖敏齡,1
1081,D6676,資應菁英班五甲,雲端技術與應用,(2603),必,2,4,星期三,3,3,陳柏淩,1
1081,D8653,保金五甲,授信理論與實務 (另併１班),(5309),選,7,8,星期二,3,3,許峰睿,1
1081,D6790,保金五甲,理財規劃,(7706),必,3,5,星期三,3,3,卓翠月,1
1081,D6795,保金五甲,週會/班會 (學年),(5310),必,7,8,星期三,2,0,陳怡諠,1
1081,D6814,保金五乙,週會/班會 (學年),(5311),必,7,8,星期三,2,0,張瑞益,1
1081,D6810,保金五乙,意外保險,(5311),必,2,4,星期三,3,3,張瑞益,1
1081,D5935,護理四甲,手術室護理概論 (另併１班),(T302),選,3,4,星期三,2,2,陳光慧,1
1081,D5936,護理四甲,生死觀照 (另併１班),(T301),選,5,6,星期三,2,2,蕭玉霜,1
1081,D5938,護理四甲,安寧療護概論 (另併１班),(T302),選,5,6,星期三,2,2,劉曉菁,1
1081,D5952,護理四甲,週會/班會 (學年),(T301),必,7,8,星期三,2,0,張素珠,1
1081,D5950,護理四甲,醫護英文,(T301),必,1,1,星期三,3,3,陳芷如張玠,1
1081,D5943,護理四甲,藥物治療學 (另併１班),(T301),選,3,4,星期三,2,2,楊宜真蔡馨慧,1
1081,D5971,護理四乙,週會/班會 (學年),(T302),必,7,8,星期三,2,0,劉倖吟,1
1081,D5968,護理四乙,醫護文獻導讀,(T411),必,1,2,星期三,2,2,葉月珍,1
1081,D6084,企管四甲,消費者行為,(5409),必,2,4,星期三,3,3,黃月春,1
1081,D6091,企管四甲,週會/班會 (學年),(5409),必,7,8,星期三,2,0,謝沛蓁,1
1081,D6094,企管四乙,國際貿易實務,(7418),選,2,4,星期三,3,3,張又心,1
1081,D6103,企管四乙,週會/班會 (學年),(5410),必,7,8,星期三,2,0,袁本麗,1
1081,D6169,國貿四甲,商用英文 (學年),(3804),必,5,6,星期三,2,2,李金玲,1
1081,D6173,國貿四甲,週會/班會 (學年),(3804),必,7,8,星期三,2,0,黃俊儒,1
1081,D6281,會資四甲,英文檢定（二） (學年) (另併１班),(7402),選,5,6,星期三,2,1,陳盈潔,1
1081,D6288,會資四甲,週會/班會 (學年),(5209),必,7,8,星期三,2,0,蔡美秀,1
1081,D6104,企管五甲,企業模擬經營分析 (另併１班),(7417),選,3,4,星期四,2,2,張倉銓,1
1081,D6105,企管五甲,物流管理,(7417),必,5,7,星期四,3,3,趙正敏,1
1081,D6309,會資五甲,國學常識 (另併１班),(3609),選,5,6,星期四,2,2,葉含秋,1
1081,D6314,會資五甲,審計學 (學年),(7308),必,8,8,星期一,4,4,溫宜潔,1
1081,D6382,品設科菁英班五甲,包裝設計,(4218),選,5,6,星期四,2,2,侯純純,1
1081,D6389,品設科菁英班五甲,週會/班會 (學年),(4218),必,7,8,星期四,2,0,李本育,1
1081,D6455,資管五甲,週會/班會 (學年),(2403),必,7,8,星期四,2,0,魏嚴堅,1
1081,D8609,日語五甲,日文商用文書寫作 (學年),(3608),必,1,2,星期四,2,2,平澤佳代,1
1081,D6529,日語五甲,日語發表演練 (學年),(3404),必,1,2,星期四,2,2,堂坂順子,1
1081,D6531,日語五甲,英語口語表達（三） (學年),(3411),必,3,4,星期四,2,2,湯馬丁,1
1081,D6533,日語五甲,週會/班會 (學年),(3608),必,7,8,星期四,2,0,張銘今,1
1081,D6612,英語五甲,英語語言學概論 (學年),(3508),必,3,4,星期四,2,2,姜葳,1
1081,D6608,英語五甲,英語語音學 (學年),(3508),選,5,6,星期四,2,2,曾琦芬,1
1081,D6615,英語五甲,週會/班會 (學年),(3508),必,7,8,星期四,2,0,張碧蓉,1
1081,D6678,資應菁英班五甲,週會/班會 (學年),(2603),必,7,8,星期四,2,0,廖士寬,1
1081,D6780,保金五甲,金融資訊導讀 (另併１班),(5311),選,3,4,星期四,2,2,梁勝亮,1
1081,D8655,保金五甲,基金管理 (另併１班),(5310),選,2,8,星期四,3,3,朱國仁,1
1081,D6807,保金五乙,商用英文會話,(5302),必,5,6,星期四,2,2,謝玉娥,1
1081,D5945,護理四甲,生涯運動,(M101),必,1,2,星期四,2,0,體育老師,1
1081,D5948,護理四甲,精神科護理學,(T304),必,5,7,星期四,3,3,柯貞如,1
1081,D5950,護理四甲,醫護英文,(T301),必,1,1,星期三,3,3,陳芷如張玠,1
1081,D5964,護理四乙,生涯運動,(0000),必,3,4,星期四,2,0,體育老師,1
1081,D5966,護理四乙,社區衛生護理學,(T113),必,5,7,星期四,3,3,謝佩倫,1
1081,D5967,護理四乙,精神科護理學,(T304),必,3,4,星期二,3,3,柯貞如,1
1081,D5970,護理四乙,護理專業寫作概論,(5110),必,1,2,星期四,2,2,劉千琪,1
1081,D6080,企管四甲,服務業日文（一） (另併１班),(5409),選,3,4,星期四,2,2,張瓊燕,1
1081,D6082,企管四甲,國際貿易實務,(7418),選,5,7,星期四,3,3,王親仁,1
1081,D6095,企管四乙,人際關係,(5410),必,5,7,星期四,3,3,龔慧珠,1
1081,D8356,國貿四甲,投資學,(3809),必,7,9,星期四,3,3,黃彥智,1
1081,D8357,國貿四甲,研究方法,(2301),選,5,6,星期四,2,2,黃彥智,1
1081,D6158,國貿四甲,個體經濟學,(3804),選,2,4,星期四,3,3,李國賓,1
1081,D6285,會資四甲,成本與管理會計學 (學年),(5209),必,3,4,星期一,5,4,郭佳如,1
1081,D8607,會資四甲,應用統計方法,(5209),必,3,4,星期三,4,4,程雅琳,1
1081,D6292,會資四乙,財務數學,(5210),必,3,4,星期三,4,4,詹明華,1
1081,D6298,會資四乙,高級會計學 (學年),(5210),必,5,6,星期二,4,3,蔡美秀,1
1081,D6376,品設科菁英班四甲,文化生活商品設計（一）,(4217),必,2,4,星期四,3,3,張國賓,1
1081,D6375,品設科菁英班四甲,陶瓷商品設計,(4206),選,5,9,星期四,3,3,徐子雲,1
1081,D6381,品設科菁英班四甲,週會/班會 (學年),(4206),必,7,8,星期四,2,0,張國威,1
1081,D6439,資管四甲,Linux基礎與系統管理,(2401),必,2,4,星期四,3,3,駱榮問,1
1081,D6447,資管四甲,週會/班會 (學年),(3704),必,7,8,星期四,2,0,張玲娥,1
1081,D6383,品設科菁英班五甲,品牌規劃,(4218),選,3,4,星期五,2,2,洪瑞駿,1
1081,D6386,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,吳銜容,1
1081,D8052,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,謝寶泰,1
1081,D8053,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,魏明仕,1
1081,D8054,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,李本育,1
1081,D8055,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,張國威,1
1081,D8056,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,徐子雲,1
1081,D8057,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,侯純純,1
1081,D8099,品設科菁英班五甲,專題設計（一）,(4217),必,5,7,星期五,3,3,張國賓,1
1081,D6448,資管五甲,多媒體行動應用,(2407),選,5,7,星期五,3,3,郭書瑋,1
1081,D6453,資管五甲,電子商務概論,(6502),必,2,4,星期五,3,3,許世芸李固遠,1
1081,D6611,英語五甲,英語演講與溝通 (學年),(3401),必,3,4,星期五,2,2,梁彩玲,1
1081,D6675,資應菁英班五甲,伺服器建構與管理,(2401),必,5,7,星期五,3,3,陳柏淩,1
1081,D9094,保金五甲,信託與投資,(7505),必,2,4,星期五,3,3,簡淑華,1
1081,D6806,保金五乙,社會保險,(7703),必,2,4,星期五,3,3,曾耀鋒,1
1081,D5934,護理四甲,Micro-Sim急救模擬情境演練 (另併１班),(T301),選,5,6,星期五,2,2,張耀田,1
1081,D5946,護理四甲,老年護理學,(T301),必,1,2,星期五,2,2,吳麗芬,1
1081,D5939,護理四甲,長期照護 (另併１班),(T301),選,7,8,星期五,2,2,曾月霞陳玉敏,1
1081,D5949,護理四甲,醫護文獻導讀,(T301),必,3,4,星期五,2,2,林靜娟,1
1081,D5965,護理四乙,老年護理學,(T302),必,3,4,星期五,2,2,吳麗芬,1
1081,D6088,企管四甲,統計學 (學年),(5409),必,2,4,星期五,3,3,簡郁紘,1
1081,D6170,國貿四甲,商業英語會話 (學年),(3811),必,5,7,星期五,3,1,林佳勳,1
1081,D8138,國貿四甲,商業英語會話 (學年),(3411),必,5,7,星期五,3,1,李金玲,1
1081,D6171,國貿四甲,國際貿易實務 (學年),(3804),必,2,3,星期二,4,4,楊維娟,1
1081,D6278,會資四甲,財政學 (另併１班),(7306),選,5,7,星期五,3,3,廖君華,1
1081,D6374,品設科菁英班四甲,商品攝影,(4508),選,5,6,星期五,2,2,邱旭蓮,1
1081,D6378,品設科菁英班四甲,感質設計,(4206),必,2,4,星期五,3,3,黃鐉津,1
1081,D6442,資管四甲,網際系統設計,(2401),必,2,4,星期五,3,3,陳文夏,1
1081,D6438,資管四甲,擴增實境,(2404),選,5,7,星期五,3,3,戴偉勝,1
1081,D6514,日語四甲,英語口語表達（二） (學年),(3413),必,3,4,星期五,2,2,湯馬丁,1
1081,D6592,英語四甲,英文選讀 (學年),(3513),必,5,7,星期五,3,3,梁彩玲,1
1081,D6659,資應菁英班四甲,軟體工程 (另併１班),(2403),選,5,7,星期五,3,3,陳志成,1
1081,D10159,資應菁英班四甲,人工智慧概論,(2404),選,2,4,星期五,3,3,范敏玄,1
1081,D8657,保金四甲,銀行會計 (另併１班),(5308),選,2,4,星期五,3,3,王重隆,1
1081,D5901,護理三甲,流行病學概論 (另併１班),(T501),選,5,6,星期五,2,2,林麗鳳,1
1081,D5914,護理三甲,國文 (學年),(T501),必,5,6,星期四,3,3,葉守桓,1
1081,D5911,護理三甲,產科護理學實驗,(M509),必,3,4,星期五,2,1,高碧琴,1
1081,D5903,護理三甲,臨床檢驗判讀 (另併１班),(T503),選,5,6,星期五,2,2,王約翰,1
1081,D5928,護理三乙,產科護理學實驗,(M509),必,1,2,星期五,2,1,高碧琴,1
1081,D6053,企管三甲,管理英文,(5405),選,5,6,星期五,2,2,袁本麗,1
1081,D6109,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,黃月春,1
1081,D8354,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,趙正敏,1
1081,D12206,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,袁本麗,1
1081,D12207,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,李家瑩,1
1081,D12208,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,李國瑋,1
1081,D12322,企管五甲,專題製作 (學年),(0000),必,1,3,星期六,3,3,王朝仕,1
1081,D6116,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,張又心,1
1081,D8355,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,趙正敏,1
1081,D12209,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,龔慧珠,1
1081,D12210,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,李家瑩,1
1081,D12211,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,黃月春,1
1081,D12212,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,王朝仕,1
1081,D12213,企管五乙,專題製作 (學年),(0000),必,1,3,星期六,3,3,陳柏儒,1
1081,D6385,品設科菁英班五甲,校外實習,(4215),必,5,7,星期六,3,3,吳銜容,1
1081,D8073,品設科菁英班五甲,校外實習,(4215),必,5,7,星期六,3,3,李本育,1
1081,D8074,品設科菁英班五甲,校外實習,(4215),必,5,7,星期六,3,3,徐子雲,1
1081,D6452,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,范敏玄,1
1081,D8563,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,駱榮問,1
1081,D12373,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,徐旺興,1
1081,D12374,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,蕭國倫,1
1081,D12375,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,黃天麒,1
1081,D12376,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,林真伊,1
1081,D12377,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,許雯絞,1
1081,D12378,資管五甲,資訊管理實務專題（二）,(0000),必,1,3,星期六,3,2,柯志坤,1
1081,D6672,資應菁英班五甲,校外實習,(0000),選,4,5,星期六,2,2,駱榮問,1
1081,D12395,資應菁英班五甲,校外實習,(0000),選,4,5,星期六,2,2,蕭國倫,1
1081,D6677,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,連俊瑋,1
1081,D8566,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,陳牧言,1
1081,D12368,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,廖士寬,1
1081,D12369,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,許雯絞,1
1081,D12370,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,邱淑芬,1
1081,D12371,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,林文彥,1
1081,D12372,資應菁英班五甲,資訊實務專題（二）,(0000),必,1,3,星期六,3,2,林真伊,1
1081,D6172,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,姜祖華,1
1081,D8801,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,黃俊儒,1
1081,D12325,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,陳香如,1
1081,D12326,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,郭雪貞,1
1081,D12327,國貿四甲,專題研究 (學年),(0000),必,1,1,星期六,1,1,李金玲,1
1081,D12346,老服四Ａ,專題製作,(0000),必,5,6,星期一,2,2,林益永,3
1081,D8122,美容四Ａ,校外實習 (另併１班),(0000),選,1,1,星期一,4,2,林洹瑜,3
1081,D6924,美容四Ｂ,時尚髮型設計 (另併１班),(R208),選,5,7,星期一,3,3,許采茵,3
1081,D6932,美容四Ｂ,專題研究（I）,(0000),必,8,8,星期一,2,2,李雅婷,3
1081,D8131,美容四Ｂ,專題研究（I）,(0000),必,8,8,星期一,2,2,許采茵,3
1081,D6928,美容四Ｂ,時尚攝影 (另併１班),(4508),選,2,4,星期一,3,3,溫志維,3
1081,D6953,護理四Ａ,家庭護理 (另併１班),(T403),選,5,6,星期一,2,2,謝佩倫,3
1081,D6959,護理四Ａ,人際關係治療 (另併１班),(T501),選,7,8,星期一,2,2,張雅芬,3
1081,D6967,護理四Ａ,心理衛生護理議題研討 (另併１班),(T112),選,3,4,星期一,2,2,柯貞如,3
1081,D7013,企管四Ａ,中小企業管理,(7417),必,5,7,星期一,3,3,張慶原,3
1081,D7010,企管四Ａ,連鎖企業管理,(7803),選,2,4,星期一,3,3,張又心,3
1081,D11447,國貿四Ａ,共通核心職能課程 (另併２班),(3713),選,2,4,星期一,3,3,蔡樹芬,3
1081,D7116,會資四Ａ,合併報表理論與實務,(7401),必,5,8,星期一,4,3,鄭凱文,3
1081,D11245,商設四Ａ,3D電腦繪圖,(4503),選,5,7,星期一,3,3,林峰正,3
1081,D7151,流管四Ａ,市場調查與預測 (另併１班),(6901),選,5,7,星期一,3,3,楊志文,3
1081,D7160,流管四Ａ,零售與門市管理實務 (另併１班),(1403),選,2,4,星期一,3,3,蕭衛鴻,3
1081,D7192,資管四Ａ,物件導向系統分析與設計,(2401),必,2,4,星期一,3,3,柯志坤,3
1081,D7218,日語四Ａ,英文履歷與商務書信撰寫,(3608),必,3,4,星期一,2,2,湯馬丁,3
1081,D7255,英語四Ａ,貿易英文書信,(3508),必,3,4,星期一,2,2,龔豪君,3
1081,D11869,英語四Ａ,電腦輔助語言教學 (另併１班),(3402),選,1,2,星期一,2,2,張文俐,3
1081,D7281,資應菁英班四Ａ,行動服務,(2402),必,2,4,星期一,3,3,陳柏淩李固遠,3
1081,D6864,老服三Ａ,生活與照顧服務概論,(R308),選,7,8,星期一,2,2,邱美汝吳柏蒼,3
1081,D6869,老服三Ａ,老人服務產業概論,(R308),必,3,4,星期一,2,2,梁亞文,3
1081,D6866,老服三Ａ,老人照顧技術與實作,(R308),選,5,6,星期一,2,2,吳柏蒼,3
1081,D6893,美容三Ａ,皮膚科學,(T201),必,3,4,星期一,2,2,王祥齡,3
1081,D6894,美容三Ａ,美體護膚與保健,(TB11),必,5,7,星期一,3,3,蔡宜萱,3
1081,D6904,美容三Ｂ,時尚彩妝設計,(R105),必,5,7,星期一,3,3,林洹瑜,3
1081,D6905,美容三Ｂ,藥妝保養品學,(R209),必,3,4,星期一,2,2,林恩仕,3
1081,D7001,企管三Ａ,科技與創新管理,(7601),必,2,4,星期一,3,3,賴明弘,3
1081,D7031,保金三Ａ,金融市場實務,(7702),必,6,7,星期一,2,2,張巧宜,3
1081,D7033,保金三Ａ,風險與保險,(7702),必,5,5,星期一,3,3,謝淑慧,3
1081,D7034,保金三Ａ,應用統計,(7401),必,2,4,星期一,3,3,楊佑傑,3
1081,D7073,國貿三Ａ,商業英語會話 (學年),(3811),必,1,2,星期一,2,1,林佳勳,3
1081,D7075,國貿三Ａ,國際貿易實務專題 (學年),(3711),必,3,4,星期一,2,2,陳玉蒼,3
1081,D7072,國貿三Ａ,國際商展實務,(3711),必,7,8,星期一,2,2,陳玉蒼,3
1081,D7100,會資三Ａ,英語聽力與閱讀（一）,(3413),選,3,4,星期一,2,2,柯品婕,3
1081,D7122,商設三Ａ,印刷構成,(4504),選,1,3,星期一,3,3,林佑蓁,3
1081,D7128,商設三Ａ,廣告設計,(4401),必,4,6,星期一,3,3,詹玉艷,3
