semi,clsno,clsfor,clsName,clsRoom,clsOpt,start,end,week,hour,crid,teacher,sch_type
1112,D3612,保金三Ａ,商業英文雜誌選讀,(5304),選,3,4,星期一,2,2,陳國豪,3
1112,D3642,國貿三Ａ,國際商業文化(全外語教學),(3711),選,7,9,星期一,3,3,陳玉蒼,3
1112,D3671,會資三Ａ,中級會計專題（二）,(7401),必,7,8,星期一,5,4,溫宜潔,3
1112,D3668,會資三Ａ,英語聽力與閱讀（二）,(3413),選,3,4,星期一,2,2,謝欽仰,3
1112,D3688,商設三Ａ,3D電腦繪圖,(4504),選,5,7,星期一,3,3,張維真,3
1112,D3691,商設三Ａ,展示設計,(4408),選,2,4,星期一,3,3,林佩如,3
1112,D3711,流管三Ａ,供應鏈管理,(6903),必,5,7,星期一,3,3,陳志騰楊淑玲,3
1112,D3706,流管三Ａ,動態網頁設計 (另併１班),(6901),選,2,4,星期一,3,3,林文祥,3
1112,D3745,資管三Ａ,管理資訊系統,(2403),必,5,7,星期一,3,3,黃秀美,3
1112,D4792,日語三Ａ,中日口譯（二）,(3405),必,5,6,星期一,2,2,張宜樺,3
1112,D3769,日語三Ａ,國貿實務（二） (另併１班),(3613),選,3,4,星期一,2,2,李嗣堯,3
1112,D3530,美容四Ａ,流行飾品設計,(R207),選,5,7,星期二,3,3,陳郁璇,3
1112,D3595,企管四Ａ,創意行銷,(7417),選,2,4,星期二,3,3,張淑婷,3
1112,D3656,國貿四Ａ,衍生性金融商品 (另併２班),(3713),選,5,7,星期二,3,3,李國賓,3
1112,D3657,國貿四Ａ,國際商業糾紛與處理,(3713),選,2,4,星期二,3,3,陳俊寰,3
1112,D3698,商設四Ａ,動畫設計應用,(4503),選,6,8,星期二,3,3,何宏文,3
1112,D3757,資管四Ａ,專案管理,(1403A),必,2,4,星期二,3,3,連俊瑋,3
1112,D3758,資管四Ａ,網路安全,(2402),必,5,7,星期二,3,3,駱榮問,3
1112,D3781,日語四Ａ,進階日語綜合演練 (另併１班),(3601),選,5,6,星期二,2,2,林雅芬,3
1112,D3837,英語四Ａ,進階中英翻譯,(3513),選,7,8,星期二,2,2,陳麗清,3
1112,D3860,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,周殷菀,3
1112,D8871,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林文彥,3
1112,D8872,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林真伊,3
1112,D8873,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,姜琇森,3
1112,D8874,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,許雯絞,3
1112,D8875,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,連俊瑋,3
1112,D8876,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,陳大仁,3
1112,D8877,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,黃天麒,3
1112,D8878,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,蕭國倫,3
1112,D8879,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,戴偉勝,3
1112,D3874,品設四Ａ,社區關懷服務,(4206),選,3,4,星期二,2,2,徐子雲,3
1112,D3505,老服三Ａ,老人輔導與溝通技巧(遠距教學),(R308),必,3,4,星期二,2,2,劉以慧,3
1112,D3496,老服三Ａ,健康照顧體系概論,(R308),選,5,6,星期二,2,2,徐賀筠,3
1112,D3518,美容三Ａ,自然療法與實務,(TB11),選,5,7,星期二,3,3,蔡宜萱,3
1112,D3528,美容三Ａ,美容專業英語,(R206),必,3,4,星期二,2,2,蔡佩倫,3
1112,D3544,護理三Ａ,英文文獻閱讀 (另併１班),(T112),選,7,8,星期二,2,2,林靜娟,3
1112,D3547,護理三Ａ,靈性照護 (另併１班),(T403),選,5,6,星期二,2,2,謝惠玲,3
1112,D3553,護理三Ａ,實用護理英文 (另併１班),(T112),選,1,2,星期二,2,0,葉月珍,3
1112,D3554,護理三Ａ,婦嬰護理實務 (另併１班),(T112),選,3,4,星期二,2,2,高碧琴,3
1112,D3586,企管三Ａ,組織行為,(7416),選,2,4,星期二,3,3,林宜欣,3
1112,D3621,保金三Ａ,財產保險,(7702),必,5,7,星期二,3,3,王財驛,3
1112,D3616,保金三Ａ,銀行實務,(5311),選,2,4,星期二,3,3,許峰睿,3
1112,D3648,國貿三Ａ,國際企業管理,(3711),必,5,7,星期二,3,3,郭永興,3
1112,D3654,國貿三Ａ,國際貿易實務專題 (學年),(3711),必,3,4,星期二,2,2,陳玉蒼,3
1112,D3672,會資三Ａ,會計與租稅申報軟體 (學年),(7303),選,5,6,星期二,2,2,張宜鈞,3
1112,D3689,商設三Ａ,包裝結構,(4508),選,2,4,星期二,3,3,洪瑞駿,3
1112,D3690,商設三Ａ,行銷活動企劃,(4405),選,7,8,星期二,2,2,廖佳玲,3
1112,D3712,流管三Ａ,商業與統計軟體應用,(6903),必,2,4,星期二,3,2,黃郁琮,3
1112,D3734,資管三Ａ,行銷管理資訊系統,(2405),選,2,4,星期二,3,3,蘇文凱,3
1112,D3771,日語三Ａ,中日口譯（二）,(3405),必,3,4,星期二,2,2,林雅芬,3
1112,D3765,日語三Ａ,商用日語會話（二） (另併１班),(3611),選,1,2,星期二,2,2,橘孝司,3
1112,D3507,老服四Ａ,週會/班會 (學年),(T311),必,7,8,星期三,2,0,李卓倫,3
1112,D3529,美容四Ａ,週會/班會 (學年),(R207),必,7,8,星期三,2,0,卓欣穎,3
1112,D3535,美容四Ａ,美容健康管理,(T201),選,3,4,星期三,2,2,王祥齡,3
1112,D3574,護理四Ａ,週會/班會 (學年),(3905),必,7,8,星期三,2,0,盧冠霖,3
1112,D3578,護理四Ｂ,週會/班會 (學年),(6803),必,7,8,星期三,2,0,賴宗鼎,3
1112,D3592,企管四Ａ,週會/班會 (學年),(7417),必,7,8,星期三,2,0,謝沛蓁,3
1112,D3633,保金四Ａ,基金投資與管理,(7508),選,2,4,星期三,3,3,呂書屏,3
1112,D3623,保金四Ａ,週會/班會 (學年),(4206),必,7,8,星期三,2,0,林淑惠,3
1112,D3655,國貿四Ａ,週會/班會 (學年),(3713),必,7,8,星期三,2,0,陳香如,3
1112,D3673,會資四Ａ,週會/班會 (學年),(7303),必,7,8,星期三,2,0,蔡京姐,3
1112,D3731,流管四Ａ,金流管理,(6704),必,5,7,星期三,3,3,楊淑玲,3
1112,D3729,流管四Ａ,大數據分析,(6901),選,2,4,星期三,3,3,蔣昱弘,3
1112,D3785,日語四Ａ,國際金融與匯兌,(3611),必,5,6,星期三,2,2,張銘今,3
1112,D3839,英語四Ａ,進階經貿英文閱讀,(3409),選,7,8,星期三,2,2,莫利斯,3
1112,D3860,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,周殷菀,3
1112,D8871,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林文彥,3
1112,D8872,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林真伊,3
1112,D8873,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,姜琇森,3
1112,D8874,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,許雯絞,3
1112,D8875,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,連俊瑋,3
1112,D8876,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,陳大仁,3
1112,D8877,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,黃天麒,3
1112,D8878,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,蕭國倫,3
1112,D8879,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,戴偉勝,3
1112,D3488,老服三Ａ,週會/班會 (學年),(R308),必,7,8,星期三,2,0,陳文意,3
1112,D3500,老服三Ａ,社區照護服務,(R308),選,5,6,星期三,2,2,劉以慧,3
1112,D3517,美容三Ａ,週會/班會 (學年),(R206),必,7,8,星期三,2,0,黃宜純,3
1112,D5248,美容三Ａ,保養品調製學與實習,(T113),選,2,4,星期三,3,3,林恩仕柯智美,3
1112,D3525,美容三Ａ,美容諮詢與服務,(T311),選,5,6,星期三,2,2,吳立安,3
1112,D3542,護理三Ａ,週會/班會 (學年),(5107),必,7,8,星期三,2,0,楊其璇,3
1112,D3546,護理三Ａ,關懷與護理專業 (另併１班),(5107),選,5,6,星期三,2,2,謝佳吟,3
1112,D3549,護理三Ａ,老人照護 (另併１班),(5107),選,1,2,星期三,2,2,賴秋絨,3
1112,D3558,護理三Ｂ,週會/班會 (學年),(6604),必,7,8,星期三,2,0,程春美,3
1112,D3582,企管三Ａ,週會/班會 (學年),(7416),必,7,8,星期三,2,0,趙正敏,3
1112,D3622,保金三Ａ,貨幣理論與政策 (學年),(7707),選,1,2,星期三,2,2,邱泰穎,3
1112,D3601,保金三Ａ,週會/班會 (學年),(7707),必,7,8,星期三,2,0,劉俊廷,3
1112,D3652,國貿三Ａ,商業英語會話 (學年),(3711),必,1,2,星期三,2,1,張慈淑,3
1112,D3638,國貿三Ａ,週會/班會 (學年),(3711),必,7,8,星期三,2,0,李桂枝,3
1112,D3665,會資三Ａ,週會/班會 (學年),(7401),必,7,8,星期三,2,0,林秀霞,3
1112,D3694,商設三Ａ,資訊圖像設計,(4504),選,5,6,星期三,2,2,何季澄,3
1112,D3532,美容四Ａ,時尚精品概論,(T113),選,5,6,星期四,2,2,王麗菱,3
1112,D3540,美容四Ａ,美容醫學與術後照顧,(TB11),必,3,4,星期四,2,2,羅菊貞,3
1112,D3660,國貿四Ａ,東南亞市場分析與行銷策略 (另併２班),(3710),選,5,7,星期四,3,3,劉朝清,3
1112,D3662,國貿四Ａ,會展英文 (另併２班),(3706),選,2,4,星期四,3,3,陳玉蒼,3
1112,D3699,商設四Ａ,設計專業溝通,(4508),選,5,6,星期四,2,2,許伯豪,3
1112,D3697,商設四Ａ,週會/班會 (學年),(4301),必,7,8,星期四,2,0,林家安,3
1112,D3715,流管四Ａ,週會/班會 (學年),(6804),必,7,8,星期四,2,0,林泓毅,3
1112,D3746,資管四Ａ,週會/班會 (學年),(3206),必,7,8,星期四,2,0,駱榮問,3
1112,D3778,日語四Ａ,週會/班會 (學年),(3406),必,7,8,星期四,2,0,洪國財,3
1112,D3786,日語四Ａ,日語商務簡報與會議演練,(3404),必,3,4,星期四,2,2,簡靖倫,3
1112,D3789,日語四Ａ,職場情境演練,(3611),必,5,5,星期四,1,1,橘孝司,3
1112,D3829,英語四Ａ,國際企業管理 (另併１班),(3503),選,5,6,星期四,2,2,曾為國,3
1112,D3820,英語四Ａ,週會/班會 (學年),(3514),必,7,8,星期四,2,0,嚴嘉琪,3
1112,D3836,英語四Ａ,進階中英口譯,(3504),選,3,4,星期四,2,2,羅偉安,3
1112,D3853,資應菁英班四Ａ,週會/班會 (學年),(5109),必,7,8,星期四,2,0,林真伊,3
1112,D3860,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,周殷菀,3
1112,D8871,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林文彥,3
1112,D8872,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林真伊,3
1112,D8873,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,姜琇森,3
1112,D8874,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,許雯絞,3
1112,D8875,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,連俊瑋,3
1112,D8876,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,陳大仁,3
1112,D8877,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,黃天麒,3
1112,D8878,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,蕭國倫,3
1112,D8879,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,戴偉勝,3
1112,D3873,品設四Ａ,週會/班會 (學年),(4217),必,7,8,星期四,2,0,張國威,3
1112,D3877,品設四Ａ,設計生涯規劃,(4217),選,5,6,星期四,2,2,吳銜容,3
1112,D4942,品設四Ａ,視覺整合設計,(4504),選,3,4,星期四,2,2,邱義盛,3
1112,D3891,商經四Ａ,週會/班會 (學年),(2108),必,7,8,星期四,2,0,吳美玉,3
1112,D3896,商經四Ａ,組織領導與團隊經營,(2108),必,2,4,星期四,3,3,蔡靜宜,3
1112,D3501,老服三Ａ,老人服務事業行銷,(R308),必,3,4,星期四,2,2,謝明錦,3
1112,D3504,老服三Ａ,老人健康促進活動設計,(R308),必,5,6,星期四,2,2,吳柏蒼,3
1112,D3521,美容三Ａ,服裝造型設計 (另併１班),(R207),選,5,7,星期四,3,3,卓欣穎,3
1112,D5261,美容三Ａ,美容職場內涵與素養,(T311),選,3,4,星期四,2,2,黃宜純,3
1112,D3543,護理三Ａ,急症護理概論 (另併１班),(T404),選,5,6,星期四,2,2,蘇淑芬,3
1112,D3545,護理三Ａ,臨床藥理學 (另併１班),(T403),選,3,4,星期四,2,2,蔡馨慧,3
1112,D3552,護理三Ａ,社區護理議題研討 (另併１班),(T402),選,7,8,星期四,2,2,陳筱瑀,3
1112,D3556,護理三Ａ,成人護理（一）,(T403),必,1,2,星期四,2,2,蘇淑芬,3
1112,D3571,護理三Ｂ,護理研究概論,(T404),必,1,2,星期四,2,2,謝惠玲,3
1112,D3591,企管三Ａ,經營企劃撰寫實務,(7418),必,2,4,星期四,3,3,張淑婷,3
1112,D3700,商設四Ａ,影像合成與3D視覺特效,(4504),選,5,7,星期五,3,3,李祝瑋,3
1112,D3702,商設四Ａ,專題設計與實習 (學年),(4406),必,2,4,星期五,3,3,林家安,3
1112,D4902,商設四Ａ,專題設計與實習 (學年),(4406),必,2,4,星期五,3,3,林佩如,3
1112,D4903,商設四Ａ,專題設計與實習 (學年),(4406),必,2,4,星期五,3,3,洪瑞駿,3
1112,D5118,流管四Ａ,企業實務 (另併１班),(6901),選,5,7,星期五,3,3,黃郁琮,3
1112,D3788,日語四Ａ,英文履歷與商務書信撰寫,(3611),必,3,4,星期五,2,2,黃惠瑜,3
1112,D3790,日語四Ａ,日本市場與國際行銷,(3611),必,5,6,星期五,2,2,黎立仁,3
1112,D3860,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,周殷菀,3
1112,D8871,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林文彥,3
1112,D8872,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林真伊,3
1112,D8873,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,姜琇森,3
1112,D8874,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,許雯絞,3
1112,D8875,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,連俊瑋,3
1112,D8876,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,陳大仁,3
1112,D8877,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,黃天麒,3
1112,D8878,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,蕭國倫,3
1112,D8879,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,戴偉勝,3
1112,D3879,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,吳銜容,3
1112,D4944,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,魏明仕,3
1112,D4945,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,李本育,3
1112,D4946,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,張國威,3
1112,D4947,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,張國賓,3
1112,D4948,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,蔡宜佳,3
1112,D4949,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,王譔博,3
1112,D4950,品設四Ａ,專題設計（二）,(4215),必,5,7,星期五,3,3,徐子雲,3
1112,D4909,品設四Ａ,微型創業,(4218),選,3,4,星期五,2,2,謝曜州,3
1112,D3895,商經四Ａ,科技管理,(2108),必,2,4,星期五,3,3,鄭正豐,3
1112,D8351,商經四Ａ,行動裝置應用開發,(3306),選,5,7,星期五,3,3,邱淑芬,3
1112,D3555,護理三Ａ,護理研究概論,(T404),必,3,4,星期五,2,2,蘇淑芬,3
1112,D3557,護理三Ａ,臨床批判性思考,(T404),必,1,2,星期五,2,2,莊情惠張瑜珊黃耀輝楊蕎瑜,3
1112,D3572,護理三Ｂ,成人護理（一）,(T403),必,1,2,星期五,2,2,怡懋．蘇米,3
1112,D3573,護理三Ｂ,臨床批判性思考,(T403),必,3,4,星期五,2,2,莊情惠張瑜珊黃耀輝楊蕎瑜,3
1112,D3590,企管三Ａ,服務業行銷,(7416),必,2,4,星期五,3,3,張又心,3
1112,D5000,企管三Ａ,電子商務,(7605),必,5,7,星期五,3,3,何蕙萍,3
1112,D3619,保金三Ａ,投資理論與實務,(7706),必,5,7,星期五,3,3,許峰睿,3
1112,D3620,保金三Ａ,財務管理,(7505),必,2,4,星期五,3,3,陳怡諠,3
1112,D3639,國貿三Ａ,外匯實務操作,(3711),選,7,9,星期五,3,3,林大雍,3
1112,D3650,國貿三Ａ,國際財務管理,(3711),必,2,4,星期五,3,3,鄭美幸,3
1112,D3651,國貿三Ａ,貿易日文 (學年),(3711),選,5,6,星期五,2,2,張瓊瑜,3
1112,D3669,會資三Ａ,成本與管理會計專題（二）,(7306),必,2,4,星期五,3,3,蔡京姐,3
1112,D5101,美容四Ａ,專題（二）,(0000),必,8,9,星期六,2,2,高而仕,3
1112,D5102,美容四Ａ,專題（二）,(0000),必,8,9,星期六,2,2,蔡宜萱,3
1112,D5103,美容四Ａ,專題（二）,(0000),必,8,9,星期六,2,2,王麗菱,3
1112,D5104,美容四Ａ,專題（二）,(0000),必,8,9,星期六,2,2,卓欣穎,3
1112,D5105,美容四Ａ,專題（二）,(0000),必,8,9,星期六,2,2,林洹瑜,3
1112,D3599,企管四Ａ,專題製作（二）,(0000),必,1,3,星期六,3,3,張又心,3
1112,D4979,企管四Ａ,專題製作（二）,(0000),必,4,6,星期六,3,3,趙正敏,3
1112,D4980,企管四Ａ,專題製作（二）,(0000),必,1,3,星期六,3,3,許志成,3
1112,D4981,企管四Ａ,專題製作（二）,(0000),必,1,3,星期六,3,3,賴慧敏,3
1112,D4982,企管四Ａ,專題製作（二）,(0000),必,1,3,星期六,3,3,張淑婷,3
1112,D4983,企管四Ａ,專題製作（二）,(0000),必,4,6,星期六,3,3,李家瑩,3
1112,D3630,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,闕廷諭,3
1112,D9003,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,蘇真慧,3
1112,D9004,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,許峰睿,3
1112,D9005,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,劉議謙,3
1112,D9006,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,黃麗夙,3
1112,D9007,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,張瑞益,3
1112,D9008,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,陳冠志,3
1112,D9009,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,陳靜宜,3
1112,D9010,保金四Ａ,校外實習（二）,(0000),選,1,9,星期六,9,9,王美智,3
1112,D3663,國貿四Ａ,國貿與經營實習,(0000),選,1,9,星期六,9,9,鄭美幸,3
1112,D8824,國貿四Ａ,國貿與經營實習,(0000),選,1,9,星期六,9,9,郭永興,3
1112,D3730,流管四Ａ,企業實習（二） (另併１班),(0000),選,1,4,星期六,4,4,劉彩霈,3
1112,D8993,流管四Ａ,企業實習（二） (另併１班),(0000),選,1,4,星期六,4,4,林泓毅,3
1112,D8994,流管四Ａ,企業實習（二） (另併１班),(0000),選,1,4,星期六,4,4,楊志文,3
1112,D8995,流管四Ａ,企業實習（二） (另併１班),(0000),選,1,4,星期六,4,4,陳彥匡,3
1112,D8996,流管四Ａ,企業實習（二） (另併１班),(0000),選,1,4,星期六,4,4,蔡子安,3
1112,D8997,流管四Ａ,企業實習（二） (另併１班),(0000),選,1,4,星期六,4,4,楊淑玲,3
1112,D3787,日語四Ａ,商務實習,(0000),必,9,9,星期一,9,9,吳致秀,3
1112,D8257,日語四Ａ,商務實習,(0000),必,9,9,星期一,9,9,簡靖倫,3
1112,D8258,日語四Ａ,商務實習,(0000),必,9,9,星期一,9,9,邱學瑾,3
1112,D8259,日語四Ａ,商務實習,(0000),必,9,9,星期一,9,9,李嗣堯,3
1112,D3835,英語四Ａ,就業實習,(0000),選,1,9,星期六,9,9,趙雅莉,3
1112,D3860,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,周殷菀,3
1112,D8871,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林文彥,3
1112,D8872,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,林真伊,3
1112,D8873,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,姜琇森,3
1112,D8874,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,許雯絞,3
1112,D8875,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,連俊瑋,3
1112,D8876,資應菁英班四Ａ,產業專業實習 (另併１班),(0000),選,1,1,星期一,9,9,陳大仁,3
1112,D4879,保金四２,財產保險實務,(7304),必,2,4,星期一,3,3,陳冠志,4
1112,D1720,應統四１,資料探勘專題,(7602),必,2,4,星期一,3,3,蔡欣男,4
1112,D2000,資工四１,專題實習 (另併１班),(2703),選,1,3,星期一,3,3,陳弘明,4
1112,D5244,英語四１,進階會議英文與演練,(3409),選,5,6,星期一,2,2,梁彩玲,4
1112,D5210,體育四１,運動與健康（四） - 桌球理論與實務,(0000),選,3,4,星期一,2,2,林珀璇,4
1112,D5225,體育四１,運動與健康（四） - 飛鏢理論與實務,(0000),選,3,4,星期一,2,2,簡偉倫,4
1112,D5491,體育四１,運動與健康（四） - 防身術,(0000),選,3,4,星期一,2,2,戴偉國,4
1112,D0867,美容三１,整體造型設計,(R105),必,5,7,星期一,3,3,林洹瑜,4
1112,D0869,美容三１,美容醫學與術後照顧,(R101),必,3,4,星期一,2,2,羅菊貞,4
1112,D5048,護理三３,研究概論,(T304),必,3,4,星期一,2,2,孫嘉玲,4
1112,D1005,護理三３,精神科護理學及實驗,(T304),必,5,8,星期一,4,3,柯貞如,4
1112,D1084,休閒三１,應用文與習作,(3504),必,3,4,星期一,2,2,卓素絹,4
1112,D1082,休閒三１,烹調實務,(H503),選,5,7,星期一,3,3,曾俊奇韓天誠,4
1112,D1230,保金三２,應用文與習作,(3710),必,3,4,星期一,2,2,張莉涓,4
1112,D1326,財稅三２,金融專題 (另併１班),(7920),選,7,9,星期一,3,3,吳叔銘吳宗翰,4
1112,D1329,財稅三２,記帳相關法規 (另併１班),(7919),選,2,4,星期一,3,3,謝蕙如林冰如,4
1112,D1330,財稅三２,商用英文選讀（二） (另併１班),(H301),選,5,6,星期一,2,1,謝湘雯,4
1112,D1429,財金三１,應用文與習作,(H714),必,5,6,星期一,2,2,林文莉,4
1112,D1441,財金三２,財務理論與政策,(H612),必,5,7,星期一,3,3,謝富順,4
1112,D1443,財金三２,期貨與選擇權,(H715),必,2,4,星期一,3,3,蘇香珍,4
1112,D1529,國貿三１,國際貿易理論與政策 (學年),(3706),必,3,4,星期一,2,2,楊政郎,4
1112,D1635,會資三１,高等會計（一）,(7403),必,3,4,星期一,4,3,劉育秀,4
1112,D1651,會資三２,會計資訊系統 (學年),(7303),必,2,4,星期一,3,2,陳美嬪,4
1112,D1648,會資三２,高等會計（一）,(7402),必,5,6,星期一,4,3,劉育秀,4
1112,D1711,應統三１,實驗設計與分析,(7501),必,2,4,星期一,3,3,柯沛程,4
1112,D1712,應統三１,應用文與習作,(7506),必,5,6,星期一,2,2,卓素絹,4
1112,D1754,多媒三１,數位遊戲設計,(4419),選,5,7,星期一,3,3,吳彥良,4
1112,D1876,流管三１,企業資源規劃,(6901),選,5,7,星期一,3,3,林文祥,4
1112,D1888,流管三１,作業研究 (學年),(6802),必,2,2,星期一,3,2,陳彥匡,4
1112,D2045,資管三１,人機介面設計,(2603),必,5,7,星期一,3,3,黃天麒,4
1112,D2046,資管三１,物件導向系統分析,(2404),必,2,4,星期一,3,3,柯志坤,4
1112,D2049,資管三１,職涯規劃,(6503),必,8,8,星期一,1,1,張玲娥,4
1112,D2094,應中三１,職涯規劃,(3904),必,7,7,星期一,1,1,邱俞瑗,4
1112,D5278,應中三１,電子商務與大數據應用,(2302),選,5,6,星期一,2,2,曾建維,4
1112,D5150,日語三１,中日口譯（二）,(3405),必,7,8,星期一,2,2,張宜樺,4
1112,D5241,日語三１,日文導讀與討論（二）,(3610),必,5,6,星期一,2,2,洪國財,4
1112,D2217,英語三１,西洋文學概論 (學年),(3511),必,3,4,星期一,2,2,張碧蓉,4
1112,D2211,英語三１,職涯規劃,(3505),必,5,5,星期一,1,1,邱俞瑗,4
1112,D5332,通識三１,中西方神話思想 (人文領域),(3304),選,7,8,星期一,2,2,吳元豐,4
1112,D5333,通識三１,生活與化學 (自然科學領域),(3302),選,7,8,星期一,2,2,韓聖,4
1112,D5334,通識三１,行政管理與公共政策 (社會科學領域),(3303),選,7,8,星期一,2,2,周芳怡,4
1112,D5335,通識三１,全民國防教育軍事訓練（一）-國際情勢 (生活應用領域),(8402),選,7,8,星期一,2,2,詹杏雯,4
1112,D5195,體育三１,運動與健康（二） - 桌球理論與實務,(0000),選,1,2,星期一,2,2,林珀璇,4
1112,D5224,體育三１,運動與健康（二） - 飛鏢理論與實務,(0000),選,1,2,星期一,2,2,簡偉倫,4
1112,D5490,體育三１,運動與健康（二） - 防身術,(0000),選,1,2,星期一,2,2,戴偉國,4
1112,D5130,語言三４,進階英文檢定輔導,(3414),選,3,4,星期一,2,0,劉珞安,4
1112,D5131,語言三５,進階英文檢定輔導,(3414),選,5,6,星期一,2,0,劉珞安,4
1112,D5135,語言三９,進階英文檢定輔導,(3414),選,7,8,星期一,2,0,鄭皓元,4
1112,D0811,老服二１,老人疾病與用藥安全,(R409),必,3,4,星期一,2,2,陳怡芳,4
1112,D0808,老服二１,輔助與替代療法,(R409),選,7,8,星期一,2,2,林郁君,4
1112,D0815,老服二１,長照個案管理與實務,(R409),必,5,6,星期一,2,2,林郁君,4
1112,D0851,美容二１,皮膚科學 (另併１班),(T201),必,3,4,星期一,2,2,王祥齡,4
1112,D0853,美容二１,美容經絡實務 (另併１班),(R101),必,5,7,星期一,3,3,李雅婷羅菊貞,4
1112,D0936,護理二１,醫護英文,(T403),必,7,8,星期一,2,2,張玠,4
1112,D0938,護理二１,身體評估及實驗,(T112),必,1,3,星期一,4,3,張玠,4
1112,D0939,護理二１,藥理學實驗,(T403),必,5,6,星期一,2,1,楊宜真,4
